x,y,z,ECM_density,Fib_field
0,0,0,2075.21,0.12307
0,0,1,2220.43,0.145556
0,0,2,2321.08,0.161087
0,0,3,2378.54,0.169094
0,0,4,2402.6,0.171057
0,0,5,2406.61,0.169511
0,0,6,2402.85,0.166747
0,0,7,2398.73,0.164133
0,0,8,2395.67,0.161821
0,0,9,2390.65,0.159441
0,0,10,2379.66,0.156588
0,0,11,2360.21,0.153402
0,0,12,2332.86,0.150888
0,0,13,2299.55,0.150359
0,0,14,2262.84,0.153122
0,0,15,2224.19,0.159705
0,0,16,2183.62,0.169277
0,0,17,2140.73,0.179293
0,0,18,2095.34,0.185658
0,0,19,2048.02,0.184048
0,0,20,1999.83,0.171756
0,0,21,1951.31,0.149065
0,0,22,1902.05,0.119682
0,0,23,1850.37,0.088615
0,0,24,1794.72,0.0610257
0,0,25,1734.81,0.0405279
0,0,26,1672.66,0.0287311
0,0,27,1612.23,0.0255272
0,0,28,1557.85,0.029437
0,0,29,1512.44,0.0380641
0,0,30,1476.21,0.0481004
0,0,31,1447.07,0.056058
0,0,32,1421.96,0.0590501
0,0,33,1398.34,0.0558197
0,0,34,1375,0.0472944
0,0,35,1352.23,0.0358852
0,0,36,1331.11,0.0243853
0,0,37,1312.96,0.0148453
0,0,38,1298.42,0.00810778
0,0,39,1287.71,0.00399786
0,0,40,1280.57,0.00182947
0,0,41,1276.61,0.000862371
0,0,42,1275.08,0.000536887
0,0,43,1274.78,0.000442236
0,0,44,1274.04,0.000568227
0,0,45,1270.87,0.000667959
0,0,46,1263.51,0.000708339
0,0,47,1251.02,0.000677612
0,0,48,1233.72,0.000584671
0,0,49,1213.23,0.000454922
0,1,0,2177,0.141251
0,1,1,2333.05,0.166886
0,1,2,2440.49,0.184185
0,1,3,2501.67,0.192338
0,1,4,2527.39,0.192959
0,1,5,2531.96,0.189039
0,1,6,2528.47,0.183434
0,1,7,2524.98,0.178084
0,1,8,2523.16,0.173572
0,1,9,2519.82,0.169793
0,1,10,2510.49,0.166413
0,1,11,2492.12,0.163499
0,1,12,2464.75,0.161921
0,1,13,2429.92,0.162869
0,1,14,2389.94,0.167536
0,1,15,2346.3,0.176308
0,1,16,2299.32,0.188094
0,1,17,2249.22,0.199951
0,1,18,2196.69,0.207302
0,1,19,2143.2,0.205446
0,1,20,2090.54,0.19156
0,1,21,2039.48,0.166135
0,1,22,1989.26,0.133331
0,1,23,1937.38,0.0987235
0,1,24,1881.42,0.0679361
0,1,25,1820.33,0.0448539
0,1,26,1755.85,0.0311298
0,1,27,1692.11,0.0265583
0,1,28,1633.94,0.0294741
0,1,29,1584.76,0.0373424
0,1,30,1545.08,0.0467833
0,1,31,1512.74,0.0543235
0,1,32,1484.4,0.057122
0,1,33,1457.19,0.0539417
0,1,34,1429.75,0.0456793
0,1,35,1402.44,0.0346515
0,1,36,1376.58,0.0235489
0,1,37,1353.83,0.0143447
0,1,38,1335.12,0.00785007
0,1,39,1320.83,0.0039001
0,1,40,1310.8,0.00183913
0,1,41,1304.66,0.000958731
0,1,42,1301.64,0.00072074
0,1,43,1300.38,0.000724897
0,1,44,1298.98,0.000941609
0,1,45,1295.11,0.00111468
0,1,46,1286.67,0.00119041
0,1,47,1272.46,0.00114674
0,1,48,1252.7,0.000996222
0,1,49,1229.13,0.000780273
0,2,0,2223.97,0.15047
0,2,1,2384.9,0.177746
0,2,2,2495.83,0.195861
0,2,3,2559.53,0.20375
0,2,4,2587.18,0.202984
0,2,5,2593.38,0.196759
0,2,6,2591.52,0.188316
0,2,7,2589.91,0.180112
0,2,8,2590.35,0.173239
0,2,9,2589.57,0.167966
0,2,10,2582.84,0.164102
0,2,11,2566.72,0.161595
0,2,12,2540.78,0.161013
0,2,13,2506.13,0.163228
0,2,14,2464.75,0.169165
0,2,15,2418.03,0.179047
0,2,16,2366.53,0.191654
0,2,17,2311.1,0.203946
0,2,18,2253.38,0.211301
0,2,19,2195.88,0.20908
0,2,20,2141.17,0.19462
0,2,21,2090.32,0.168587
0,2,22,2042.18,0.135214
0,2,23,1993.35,0.100126
0,2,24,1940.45,0.068883
0,2,25,1881.64,0.0452727
0,2,26,1818.19,0.0308299
0,2,27,1754.21,0.0252682
0,2,28,1694.77,0.0268858
0,2,29,1643.7,0.0332382
0,2,30,1601.85,0.0411825
0,2,31,1567.21,0.0475771
0,2,32,1536.36,0.0498937
0,2,33,1506.28,0.0470354
0,2,34,1475.53,0.0397902
0,2,35,1444.56,0.0301654
0,2,36,1414.87,0.0204966
0,2,37,1388.42,0.0124931
0,2,38,1366.35,0.00685637
0,2,39,1349.18,0.00344701
0,2,40,1336.79,0.00170317
0,2,41,1328.75,0.00101726
0,2,42,1324.25,0.000924717
0,2,43,1321.8,0.00107213
0,2,44,1319.37,0.00140639
0,2,45,1314.51,0.00167651
0,2,46,1304.96,0.00180281
0,2,47,1289.36,0.00174845
0,2,48,1267.82,0.00152895
0,2,49,1242.04,0.00120508
0,3,0,2218.62,0.150159
0,3,1,2379.7,0.177619
0,3,2,2491.96,0.195806
0,3,3,2558.03,0.203394
0,3,4,2588.8,0.201687
0,3,5,2598.53,0.19378
0,3,6,2600.28,0.183049
0,3,7,2602.16,0.172344
0,3,8,2605.9,0.1633
0,3,9,2608.24,0.156638
0,3,10,2604.44,0.152367
0,3,11,2590.93,0.150284
0,3,12,2567.07,0.15053
0,3,13,2533.61,0.153515
0,3,14,2492.2,0.159795
0,3,15,2444.08,0.169444
0,3,16,2389.99,0.181272
0,3,17,2331.32,0.192441
0,3,18,2270.57,0.198701
0,3,19,2211.25,0.195878
0,3,20,2156.68,0.181705
0,3,21,2108.16,0.156989
0,3,22,2064.14,0.125696
0,3,23,2020.42,0.0930161
