x,y,z,Type,State,extra
35,39,5,6,16,0
49,0,25,1,7,38508.8|767203|5|2
21,4,17,1,8,22553.9|11746|-1|0
46,16,12,6,16,0
32,26,38,1,7,27556.9|10704|5|1
34,1,19,1,7,33702.7|14085|5|1
14,24,16,6,16,0
4,20,8,1,7,24482|981|2|1
25,0,35,1,8,45523.6|31963|-1|0
9,26,7,6,16,0
32,22,20,1,7,33085.4|29786|4|3
49,17,2,2,5,0
26,11,20,1,7,23195.4|29938|6|1
27,8,35,1,8,45523.6|31963|-1|0
0,7,16,5,14,21730.8
0,30,41,1,8,31235|432|-1|0
26,31,15,1,7,36116|17693|3|4
0,17,47,2,5,0
19,30,38,1,7,37843.2|42382|1|1
42,9,25,1,7,33425.9|35575|6|1
20,19,6,1,7,27952.3|422378|1|2
28,2,44,6,16,0
4,17,29,1,8,27833.5|3745|-1|0
49,31,14,3,9,0
4,46,44,5,13,38904.3
49,0,4,2,4,0
49,19,11,2,5,0
9,11,28,6,16,0
34,27,6,6,16,0
26,19,46,1,7,21230.6|23627|1|6
0,42,24,5,13,43096.3
37,26,25,1,7,29024|29042|1|1
4,40,49,1,7,26020.5|524946|3|2
4,32,32,1,7,30719.8|13084|4|4
45,32,2,6,16,0
24,12,25,1,7,27043.7|14085|6|3
40,32,18,1,7,39302.5|36231|5|1
9,40,8,1,8,29384.6|1134774|-1|0
26,26,22,1,7,26747.9|432|6|1
36,10,32,1,7,30451.8|30629|4|4
2,36,33,1,8,32478.4|20546|-1|0
49,31,0,2,4,0
0,14,49,2,5,0
21,29,30,1,7,26764.2|12647|5|4
47,22,37,1,8,24756.8|14591|-1|0
11,44,6,6,16,0
47,9,9,6,16,0
4,6,0,6,16,0
9,28,7,6,16,0
12,6,3,1,8,27465.7|26070|-1|0
16,16,19,1,8,45521.2|31963|-1|0
14,7,30,1,7,28319.5|2545|4|2
38,8,26,1,7,28475.1|27581|2|1
36,16,39,1,7,26580.7|729355|3|1
39,0,6,2,4,0
38,6,33,1,8,31873.5|40410|-1|0
5,43,41,1,7,25648.3|22377|4|4
5,6,38,1,8,41205.9|17974|-1|0
49,13,2,2,4,0
27,14,33,1,7,21851.9|14591|2|5
40,39,7,8,19,0
33,9,31,1,7,27043.7|14085|6|1
14,23,2,1,7,25936.1|22377|4|1
