x,y,z,Type,State,extra
15,21,10,5,13,17223.9
33,17,44,1,8,45521.2|31963|-1|0
47,24,8,1,7,43712.4|33976|5|2
48,11,25,1,7,45114|36987|5|1
41,35,2,6,16,0
0,19,20,1,8,33281.4|32231|-1|0
0,17,39,1,7,26747.9|432|5|1
35,33,39,1,8,24574.2|18975|-1|0
15,16,9,6,16,0
29,30,36,1,7,20783.8|36394|2|3
1,17,17,1,8,22644|7107|-1|0
24,18,42,1,8,28916.2|16970|-1|0
45,11,24,6,16,0
46,49,9,3,9,0
20,14,45,1,7,43106.1|16224|5|1
34,43,23,1,8,45784.6|27343|-1|0
6,3,8,1,8,28319.5|2545|-1|0
8,25,4,1,7,29045.2|2501|5|1
45,49,2,6,16,0
43,19,24,1,7,27457.7|33976|5|1
13,3,18,1,7,21179.5|11746|6|4
20,46,8,6,16,0
19,19,3,1,7,22980|27643|5|2
46,35,0,2,4,0
12,3,4,1,8,24482|981|-1|0
25,2,22,6,16,0
7,21,19,1,8,19716.3|455800|-1|0
10,36,25,1,7,37998.5|20546|2|1
3,45,48,1,8,43234.1|32664|-1|0
49,33,4,2,4,0
47,7,17,1,8,21988.1|14591|-1|0
6,20,12,1,8,25869.1|20546|-1|0
11,18,40,1,8,35771|36977|-1|0
11,0,39,1,7,33173.3|21865|6|1
21,4,11,1,7,20403|29938|2|2
42,11,5,1,8,27565.6|15493|-1|0
7,9,17,1,8,20482.8|11746|-1|0
16,15,20,1,8,19716.3|455800|-1|0
12,2,5,5,13,47765.1
12,12,15,1,8,23464.6|3492|-1|0
4,15,45,1,7,41205.9|17974|6|1
23,41,20,1,7,36657.9|42059|3|1
11,24,14,1,7,25756.2|8241|6|0
45,47,0,2,4,0
31,24,9,1,7,30143.5|17693|1|2
25,12,21,1,7,25042.3|27194|3|1
35,6,18,6,16,0
42,49,0,2,4,0
16,14,32,1,7,22091.1|26333|5|1
31,11,23,5,13,42722.5
45,31,19,1,7,40015.9|33976|5|2
49,31,3,2,4,0
7,17,33,1,7,32508.9|994|5|1
35,6,24,1,7,20297.3|23627|5|1
43,49,0,2,4,0
40,4,21,1,8,45114|36987|-1|0
18,3,1,1,8,23936|7620|-1|0
33,24,5,1,8,36137.6|22377|-1|0
29,19,33,1,7,33759.3|11674|2|1
0,22,28,1,8,33651.8|11877|-1|0
28,10,7,1,7,20327.2|422378|6|1
6,25,1,6,16,0
37,14,26,1,7,20297.3|23627|5|1
49,17,29,1,8,24310|14591|-1|0
39,33,33,1,7,41714|40080|5|1
26,49,10,2,4,0
35,14,22,1,7,26580.7|41856|3|4
34,36,2,6,16,0
33,22,15,1,7,22750.6|3816|1|1
42,14,17,1,7,26580.7|729355|3|1
39,19,28,1,8,20353.6|18975|-1|0
18,34,7,1,8,32488.6|29938|-1|0
23,33,15,1,8,46206.7|27343|-1|0
20,0,47,1,7,38757.7|41583|2|3
6,8,12,1,8,23719.9|27501|-1|0
8,16,12,1,8,19716.3|455800|-1|0
25,16,11,1,7,19771.1|17406|3|1
17,29,4,8,19,0
41,14,21,1,8,23319.4|14591|-1|0
1,19,27,1,7,20914.7|7749|2|1
18,29,48,1,7,35771|36977|1|1
1,13,16,1,8,20540.4|11746|-1|0
34,15,7,1,8,23789.1|17406|-1|0
49,48,10,2,4,0
40,49,2,2,4,0
23,6,14,1,8,25042.3|27194|-1|0
26,2,23,1,8,29859.7|900237|-1|0
38,22,23,1,7,22660.2|14591|6|0
37,41,20,1,8,39393.9|3219|-1|0
22,24,36,1,7,33085.4|723216|5|5
11,31,1,6,16,0
1,0,48,3,9,0
27,18,22,1,8,45523.6|31963|-1|0
0,17,38,1,8,30719.8|13084|-1|0
10,41,8,1,7,37812.8|13778|1|2
49,40,5,6,16,0
8,15,7,1,7,20199.1|11746|1|7
13,18,25,1,8,23209|428763|-1|0
1,15,29,1,8,37929.6|8427|-1|0
0,38,5,6,16,0
24,23,0,2,4,0
21,32,31,8,19,0
17,31,24,1,7,26477.1|22377|3|2
0,5,47,6,16,0
17,38,0,3,9,0
32,20,38,1,8,45521.2|31963|-1|0
39,2,28,6,16,0
48,21,7,1,8,42363.8|35575|-1|0
22,15,19,1,7,25042.3|27194|2|1
32,2,5,1,8,29859.7|900237|-1|0
4,7,6,1,7,23997.2|27501|1|2
48,34,2,3,9,0
36,2,0,1,7,24166.4|922489|2|1
19,3,7,6,16,0
25,0,36,1,8,30451.8|30629|-1|0
25,20,2,1,7,26616.4|3816|6|0
30,45,0,6,16,0
12,3,41,1,7,40699.6|1031|3|2
31,8,38,1,7,43106.1|16224|5|1
48,45,4,2,4,0
16,15,22,1,8,19351.1|11746|-1|0
47,31,1,2,4,0
42,9,10,1,7,22657|14591|1|1
19,7,38,1,7,30451.8|30629|3|2
39,42,0,2,4,0
31,0,25,1,7,25042.3|27194|3|3
1,10,15,1,7,27833.5|3745|3|2
43,42,4,3,9,0
44,11,20,1,8,21243.9|14591|-1|0
34,5,39,1,8,30451.8|680275|-1|0
7,6,12,1,8,23719.9|27501|-1|0
49,14,8,6,16,0
5,11,6,1,7,25756.2|8241|6|0
22,39,18,1,8,36730.6|28579|-1|0
42,17,30,1,8,21851.9|14591|-1|0
23,39,18,1,8,38007.4|17693|-1|0
42,21,47,1,8,32253.2|358968|-1|0
42,2,10,1,7,23216.2|767203|5|2
20,19,20,1,7,27457.7|33976|5|1
39,23,27,1,7,27457.7|33976|5|1
41,24,12,1,8,37751.8|3219|-1|0
40,35,10,1,8,45367|29048|-1|0
44,41,24,1,7,46414.7|27343|5|4
20,15,11,1,8,29859.7|493168|-1|0
11,20,41,1,7,27556.9|10704|5|1
48,38,2,2,4,0
24,49,4,3,9,0
4,24,43,1,8,30719.8|13084|-1|0
11,41,26,1,7,33422.8|32231|4|2
10,18,35,1,7,22091.1|26333|5|1
10,5,45,1,7,34701.7|21865|6|1
49,39,14,2,4,0
40,18,8,1,7,32554|3816|1|3
48,22,1,2,4,0
18,26,18,1,8,23464.6|3492|-1|0
18,4,37,3,9,0
4,39,9,1,7,42485|1045293|3|2
49,24,0,2,4,0
7,8,39,1,7,41205.9|17974|6|1
3,7,34,1,7,29082.4|432|5|1
12,15,33,1,8,26764.2|12647|-1|0
49,49,10,2,4,0
27,32,33,6,16,0
36,12,12,1,7,22061.2|14591|2|3
45,37,0,6,16,0
21,41,41,1,7,32508.9|152395|6|3
36,23,14,1,7,31826.1|114087|3|1
49,35,9,2,5,0
19,28,34,1,7,34968.1|31726|5|1
49,47,0,2,4,0
10,7,32,1,8,26678.7|9169|-1|0
26,23,44,1,7,33759.3|11674|5|5
43,3,34,1,7,45114|36987|5|1
32,19,25,1,7,26388.8|41140|1|1
37,2,45,1,7,32137.8|38189|4|4
30,21,2,1,7,31643.8|14591|3|3
48,41,1,2,4,0
48,42,4,2,4,0
44,21,33,1,8,30302.6|37047|-1|0
32,7,0,1,7,24065|15493|6|1
45,21,10,1,8,39354.8|14591|-1|0
28,35,19,1,8,46206.7|27343|-1|0
33,43,4,1,8,47835.7|40830|-1|0
42,16,4,1,7,34465.9|14591|5|1
20,16,0,5,13,36950.4
28,25,32,1,7,20783.8|36394|2|3
31,39,6,1,7,42969.9|29335|3|3
11,3,37,1,7,27962|114087|5|3
12,18,38,1,7,22091.1|26333|5|1
26,13,43,5,14,15879.4
43,27,1,3,10,0
10,5,4,1,8,24256.7|27643|-1|0
20,42,3,1,7,45318.2|40830|3|2
3,36,12,1,8,33651.8|11877|-1|0
33,46,0,3,9,0
44,6,13,1,7,29867.3|35575|1|4
17,39,14,1,8,36979|28579|-1|0
21,24,6,6,16,0
0,49,5,2,4,0
7,2,40,1,7,38738.3|21865|6|1
13,21,0,1,7,24601.5|27643|1|5
9,16,9,1,7,25756.2|8241|5|9
34,19,42,1,8,45521.2|31963|-1|0
36,48,0,2,4,0
21,9,21,1,8,19716.3|455800|-1|0
23,5,5,1,8,28319.5|2545|-1|0
29,7,28,1,7,45523.6|31963|1|3
49,36,7,3,9,0
20,30,20,1,7,26747.9|432|1|4
48,28,0,2,4,0
42,14,6,6,16,0
16,34,18,6,16,0
13,6,30,1,8,21015.1|21865|-1|0
7,13,37,1,7,26747.9|432|5|1
4,26,44,1,7,23302.7|422378|6|1
30,16,4,1,7,23548.2|29938|6|1
30,7,49,1,7,43106.1|16224|5|1
