x,y,z,ECM_density,Fib_field
0,0,0,1809.56,0.187169
0,0,1,1943.34,0.204416
0,0,2,2012.57,0.204918
0,0,3,2023.47,0.190073
0,0,4,1991.63,0.164984
0,0,5,1937.1,0.135981
0,0,6,1879.07,0.108258
0,0,7,1830.69,0.0846716
0,0,8,1796.49,0.0660269
0,0,9,1773.8,0.0519841
0,0,10,1756.78,0.0419416
0,0,11,1739.56,0.0355886
0,0,12,1719.31,0.0330724
0,0,13,1694.15,0.0344053
0,0,14,1663.84,0.0393983
0,0,15,1628.22,0.0474394
0,0,16,1587.15,0.0573118
0,0,17,1540.95,0.0671636
0,0,18,1489.91,0.0748137
0,0,19,1434.53,0.0782595
0,0,20,1375.52,0.0764744
0,0,21,1313.96,0.0697318
0,0,22,1251.5,0.0593476
0,0,23,1189.86,0.047238
0,0,24,1131.08,0.0352726
0,0,25,1077.17,0.0248442
0,0,26,1029.99,0.0167139
0,0,27,990.72,0.0109781
0,0,28,959.378,0.00727585
0,0,29,934.695,0.00500739
0,0,30,914.044,0.0036358
0,0,31,894.672,0.00279945
0,0,32,874.198,0.00220931
0,0,33,851.991,0.00180792
0,0,34,829.309,0.00165317
0,0,35,808.804,0.00183291
0,0,36,793.474,0.0024493
0,0,37,785.622,0.0036003
0,0,38,785.497,0.00528601
0,0,39,791.513,0.0073357
0,0,40,800.683,0.00937944
0,0,41,809.966,0.0109269
0,0,42,817.187,0.0115398
0,0,43,821.236,0.0110218
0,0,44,821.588,0.0095077
0,0,45,817.343,0.0074017
0,0,46,807.155,0.00519706
0,0,47,789.981,0.00328932
0,0,48,766.088,0.00187603
0,0,49,737.597,0.000963515
0,1,0,1916.97,0.203407
0,1,1,2060.02,0.224264
0,1,2,2135.25,0.227568
0,1,3,2149.82,0.21438
0,1,4,2119.91,0.189712
0,1,5,2065.96,0.159993
0,1,6,2007.61,0.130666
0,1,7,1958.62,0.104908
0,1,8,1923.93,0.0838659
0,1,9,1900.97,0.0675382
0,1,10,1883.71,0.0555866
0,1,11,1866,0.0478716
0,1,12,1844.77,0.044594
0,1,13,1818.05,0.0456865
0,1,14,1785.52,0.0508534
0,1,15,1746.93,0.0593957
0,1,16,1702.07,0.0700735
0,1,17,1651.2,0.0810057
0,1,18,1594.64,0.0898793
0,1,19,1532.98,0.0943838
0,1,20,1467.2,0.0931236
0,1,21,1398.74,0.0860716
0,1,22,1329.65,0.0744441
0,1,23,1262.03,0.0603397
0,1,24,1198.23,0.0460107
0,1,25,1140.51,0.0332738
0,1,26,1090.82,0.0232207
0,1,27,1050.32,0.0160687
0,1,28,1018.8,0.011399
0,1,29,994.567,0.00845841
0,1,30,974.37,0.00655175
0,1,31,954.798,0.00524487
0,1,32,932.901,0.00422408
0,1,33,907.817,0.00347367
0,1,34,880.999,0.00311805
0,1,35,855.686,0.00332432
0,1,36,835.69,0.00427104
0,1,37,824.127,0.00612063
0,1,38,821.739,0.008876
0,1,39,827.089,0.012259
0,1,40,836.92,0.0156577
0,1,41,847.724,0.0182541
0,1,42,856.789,0.0193088
0,1,43,862.497,0.0184803
0,1,44,863.874,0.0159794
0,1,45,859.626,0.0124729
0,1,46,848.029,0.00878495
0,1,47,827.811,0.00558226
0,1,48,799.27,0.0032021
0,1,49,764.908,0.00166001
0,2,0,1962.98,0.205258
0,2,1,2112.05,0.229471
0,2,2,2192.9,0.236927
0,2,3,2212.84,0.227996
0,2,4,2187.78,0.206909
0,2,5,2137.68,0.179476
0,2,6,2081.84,0.150905
0,2,7,2034.01,0.124561
0,2,8,1999.43,0.102063
0,2,9,1975.93,0.0839878
0,2,10,1957.78,0.0704566
0,2,11,1939,0.0615639
0,2,12,1916.64,0.0574835
0,2,13,1888.72,0.0579493
0,2,14,1854.86,0.0624686
0,2,15,1814.66,0.0702652
0,2,16,1767.73,0.0802328
0,2,17,1714.19,0.0907387
0,2,18,1654.41,0.0996496
0,2,19,1589.18,0.104591
0,2,20,1519.81,0.103892
0,2,21,1448.12,0.0971507
0,2,22,1376.41,0.0853072
0,2,23,1306.99,0.0704363
0,2,24,1242.26,0.0549942
0,2,25,1184.5,0.0410898
0,2,26,1135.62,0.0300598
0,2,27,1096.7,0.0221887
0,2,28,1067.31,0.0169801
0,2,29,1045.39,0.0135464
0,2,30,1027.16,0.0110787
0,2,31,1008.66,0.0091334
0,2,32,986.422,0.00745204
0,2,33,959.333,0.00612483
0,2,34,928.975,0.00538211
0,2,35,899.097,0.00550283
0,2,36,874.301,0.00676393
0,2,37,858.557,0.00940666
0,2,38,853.241,0.0134378
0,2,39,857.242,0.0184494
0,2,40,867.171,0.0235291
0,2,41,879.088,0.0274484
0,2,42,889.682,0.0290825
0,2,43,896.705,0.0278966
