x,y,z,ECM_density,Fib_field
0,0,0,2991.86,0.0324961
0,0,1,2999.97,0.0444649
0,0,2,3008.2,0.060712
0,0,3,3017.29,0.0823744
0,0,4,3028.54,0.110114
0,0,5,3043.63,0.143826
0,0,6,3064.07,0.182538
0,0,7,3090.82,0.224784
0,0,8,3123.8,0.268738
0,0,9,3162.12,0.31278
0,0,10,3204.18,0.355435
0,0,11,3248,0.395612
0,0,12,3291.66,0.43216
0,0,13,3333.36,0.463628
0,0,14,3371.56,0.488079
0,0,15,3405,0.503237
0,0,16,3432.44,0.507205
0,0,17,3452.86,0.499062
0,0,18,3465.29,0.47899
0,0,19,3468.98,0.448193
0,0,20,3463.65,0.408331
0,0,21,3449.75,0.361309
0,0,22,3428.54,0.309433
0,0,23,3401.7,0.255573
0,0,24,3370.86,0.203077
0,0,25,3337.34,0.155105
0,0,26,3301.69,0.114106
0,0,27,3264.13,0.0814569
0,0,28,3224.84,0.0572543
0,0,29,3184.49,0.0406652
0,0,30,3144.31,0.0300107
0,0,31,3106.16,0.0234138
0,0,32,3072.04,0.0189755
0,0,33,3043.41,0.0154286
0,0,34,3020.84,0.0120416
0,0,35,3003.93,0.00875266
0,0,36,2991.63,0.00582855
0,0,37,2982.84,0.00351307
0,0,38,2976.58,0.00191216
0,0,39,2972.14,0.00096295
0,0,40,2969.01,0.000481874
0,0,41,2966.86,0.000318326
0,0,42,2965.39,0.000368079
0,0,43,2964.32,0.000560516
0,0,44,2963.52,0.000906891
0,0,45,2962.9,0.00132875
0,0,46,2962.38,0.00175982
0,0,47,2961.92,0.00210513
0,0,48,2961.43,0.00227404
0,0,49,2960.87,0.00221759
0,1,0,2997.92,0.0441081
0,1,1,3007.24,0.0571516
0,1,2,3016.55,0.0742905
0,1,3,3026.66,0.0971581
0,1,4,3039.03,0.126928
0,1,5,3055.55,0.163877
0,1,6,3078.01,0.207172
0,1,7,3107.55,0.255222
0,1,8,3144.1,0.305778
0,1,9,3186.68,0.356566
0,1,10,3233.42,0.405247
0,1,11,3282.05,0.449838
0,1,12,3330.33,0.48847
0,1,13,3376.24,0.519424
0,1,14,3418.2,0.541146
0,1,15,3454.95,0.552318
0,1,16,3485.27,0.552302
0,1,17,3508.13,0.541368
0,1,18,3522.37,0.520313
0,1,19,3526.96,0.490177
0,1,20,3521.32,0.45171
0,1,21,3505.7,0.405488
0,1,22,3481.37,0.352637
0,1,23,3450.27,0.295447
0,1,24,3414.47,0.237517
0,1,25,3375.83,0.182914
0,1,26,3335.33,0.135261
0,1,27,3293.49,0.0969836
0,1,28,3250.59,0.0687997
0,1,29,3207.27,0.0499643
0,1,30,3164.65,0.038381
0,1,31,3124.44,0.0315124
0,1,32,3088.5,0.0267965
