x,y,z,Type,State,extra
14,4,6,1,7,20880.4|27643|3|1
4,39,42,1,7,45807.3|8427|1|1
19,6,47,1,7,32508.9|994|4|2
6,45,2,1,7,28655.6|42382|6|1
24,6,23,1,8,19458.8|11746|-1|0
27,14,16,1,7,27043.7|14085|4|2
36,35,29,1,8,40525.1|29938|-1|0
44,5,24,1,7,26580.7|41856|3|2
27,48,26,2,4,0
22,45,40,6,16,0
16,24,7,1,7,24038.4|15493|2|5
5,31,13,1,7,30401.5|28579|1|2
15,32,42,1,7,43368.9|29786|3|4
10,28,47,1,7,46645|26893|1|1
4,21,14,1,8,29045.2|2501|-1|0
38,33,3,6,16,0
6,1,1,6,16,0
17,35,15,1,7,29732.2|15002|2|1
13,41,3,1,8,30071.2|2444|-1|0
46,0,1,2,5,0
22,37,42,6,16,0
22,29,24,1,7,32629.4|11713|1|1
42,14,7,1,7,26580.7|41856|5|1
20,10,25,1,7,25998|16970|3|3
4,39,7,1,8,28567.8|15002|-1|0
10,16,2,1,7,24482|981|6|3
23,30,10,6,16,0
14,28,49,1,7,41521.3|11674|1|2
45,26,6,1,8,29867.3|35575|-1|0
20,48,31,3,9,0
36,26,41,1,7,47282.8|26499|5|1
24,17,5,1,7,24038.4|15493|6|2
21,32,22,6,16,0
1,5,21,1,7,18143.2|21865|5|2
16,1,16,1,7,20353.6|18975|5|1
4,49,1,1,7,34760.4|13778|5|3
6,43,4,1,7,29608.3|15339|3|1
30,47,29,6,16,0
11,15,45,1,7,43106.1|16224|4|2
29,28,31,1,7,32629.4|11713|1|1
22,49,2,1,7,34512.3|42382|0|2
47,26,13,1,7,19982.5|27643|5|1
13,10,5,1,7,20880.4|27643|5|1
11,23,47,1,7,41521.3|11674|1|2
40,33,10,1,7,24149.7|40830|2|3
19,37,39,1,7,38193.3|11713|1|1
25,34,7,1,8,22324.3|20675|-1|0
11,33,4,5,13,27420.1
10,25,10,1,7,19853.1|22377|2|3
3,48,6,1,7,32682|13778|2|1
44,43,40,1,8,42238.7|29938|-1|0
28,23,22,1,8,25240|36045|-1|0
43,39,15,5,13,31465.2
6,33,5,1,8,27144|13778|-1|0
28,11,0,1,8,24482|981|-1|0
37,28,5,1,7,25594.8|38189|1|1
29,14,41,1,7,45521.2|31963|5|1
