x,y,z,Type,State,extra
3,29,42,8,19,0
10,23,47,8,19,0
23,22,42,8,19,0
9,24,46,8,19,0
3,34,37,8,19,0
32,12,37,8,19,0
9,35,41,8,19,0
2,24,45,8,19,0
48,21,43,8,19,0
2,38,15,8,17,0
3,27,44,8,19,0
37,15,42,8,19,0
49,22,39,8,19,0
46,15,27,8,19,0
25,22,40,8,19,0
47,21,43,8,19,0
5,26,46,8,19,0
27,13,33,8,19,0
12,21,47,8,19,0
49,22,36,8,19,0
3,35,28,8,19,0
19,14,46,8,19,0
3,25,46,8,19,0
3,35,36,8,19,0
49,19,31,8,19,0
40,18,45,8,19,0
6,0,38,8,17,0
9,46,49,8,17,0
41,19,46,8,19,0
10,33,40,8,19,0
12,0,37,8,19,0
3,35,32,8,19,0
17,6,38,8,19,0
10,0,38,8,19,0
31,12,36,8,19,0
48,19,47,8,19,0
40,20,47,8,19,0
3,35,31,8,19,0
7,22,48,8,19,0
3,35,34,8,19,0
10,0,39,8,19,0
38,20,47,8,19,0
9,0,38,8,19,0
17,12,44,8,19,0
49,22,34,8,19,0
36,19,47,8,19,0
0,40,23,8,19,0
8,23,47,8,19,0
44,20,45,8,19,0
10,30,40,8,19,0
3,36,27,8,19,0
17,4,36,8,19,0
49,21,42,8,19,0
8,28,42,8,19,0
17,3,35,8,19,0
9,37,43,8,19,0
25,20,38,8,19,0
9,40,46,8,19,0
49,22,37,8,19,0
16,1,34,8,19,0
10,1,40,8,19,0
9,42,48,8,19,0
9,38,44,8,19,0
28,12,33,8,19,0
49,22,38,8,19,0
3,35,30,8,19,0
5,24,46,8,19,0
0,41,27,8,19,0
3,35,33,8,19,0
1,38,25,8,19,0
7,27,43,8,19,0
19,26,47,8,17,0
38,16,43,8,19,0
0,40,26,8,19,0
17,8,40,8,19,0
15,0,34,8,19,0
25,16,34,8,19,0
0,40,20,8,19,0
45,19,48,8,19,0
33,18,48,8,19,0
17,10,42,8,19,0
3,36,43,8,19,0
25,18,36,8,19,0
34,12,39,8,19,0
49,18,30,8,19,0
3,30,41,8,19,0
42,20,47,8,19,0
0,40,18,8,19,0
49,22,40,8,19,0
35,19,48,8,19,0
3,33,38,8,19,0
45,14,28,8,17,0
4,24,45,8,19,0
3,28,43,8,19,0
9,43,49,8,19,0
0,40,21,8,19,0
2,38,25,8,19,0
39,20,46,8,19,0
5,33,45,8,19,0
36,14,41,8,19,0
0,40,22,8,19,0
3,26,45,8,19,0
17,5,37,8,19,0
25,21,39,8,19,0
22,21,43,8,19,0
47,20,48,8,19,0
4,35,44,8,19,0
13,0,36,8,19,0
3,31,40,8,19,0
47,16,28,8,19,0
0,39,40,8,17,0
0,39,26,8,19,0
46,20,47,8,19,0
5,25,46,8,19,0
3,32,39,8,19,0
0,40,19,8,19,0
0,40,17,8,19,0
6,23,47,8,19,0
20,15,47,8,19,0
9,29,41,8,19,0
43,20,46,8,19,0
0,25,45,8,19,0
30,12,35,8,19,0
45,20,44,8,19,0
14,0,35,8,19,0
49,20,32,8,19,0
3,35,35,8,19,0
49,21,33,8,19,0
5,29,46,8,19,0
9,36,42,8,19,0
2,37,42,8,19,0
22,21,45,8,19,0
11,22,48,8,19,0
3,37,26,8,19,0
24,22,41,8,19,0
25,15,33,8,19,0
26,14,33,8,19,0
43,19,46,8,19,0
10,3,40,8,17,0
1,39,24,8,19,0
5,32,45,8,19,0
0,39,40,8,19,0
17,2,34,8,19,0
48,17,29,8,19,0
0,43,27,8,17,0
44,18,47,8,19,0
5,27,46,8,19,0
