x,y,z,ECM_density,Fib_field
0,0,0,3038.95,0.0748314
0,0,1,3045.88,0.087983
0,0,2,3052.62,0.0987287
0,0,3,3059.72,0.108505
0,0,4,3068.33,0.119766
0,0,5,3080.09,0.135136
0,0,6,3096.65,0.156317
0,0,7,3119.23,0.184039
0,0,8,3148.05,0.217761
0,0,9,3182.53,0.256135
0,0,10,3221.3,0.296986
0,0,11,3262.54,0.337242
0,0,12,3304.41,0.37335
0,0,13,3345.17,0.402095
0,0,14,3383.32,0.421138
0,0,15,3417.66,0.429635
0,0,16,3446.95,0.427849
0,0,17,3470.08,0.416244
0,0,18,3485.92,0.395159
0,0,19,3493.5,0.365004
0,0,20,3492.3,0.327003
0,0,21,3482.49,0.283503
0,0,22,3465.11,0.238018
0,0,23,3441.67,0.194083
0,0,24,3413.67,0.154755
0,0,25,3382.38,0.122015
0,0,26,3348.38,0.0966548
0,0,27,3311.98,0.0786552
0,0,28,3273.45,0.0670549
0,0,29,3233.54,0.0603173
0,0,30,3193.62,0.0561419
0,0,31,3155.67,0.0521751
0,0,32,3121.79,0.0467524
0,0,33,3093.53,0.0393406
0,0,34,3071.44,0.0305828
0,0,35,3055.06,0.0218226
0,0,36,3043.22,0.0143008
0,0,37,3034.78,0.00873178
0,0,38,3028.73,0.00518187
0,0,39,3024.38,0.00319658
0,0,40,3021.26,0.00221045
0,0,41,3019.07,0.00170808
0,0,42,3017.55,0.00144086
0,0,43,3016.41,0.00118328
0,0,44,3015.55,0.00100461
0,0,45,3014.89,0.000851618
0,0,46,3014.35,0.000749419
0,0,47,3013.89,0.000691341
0,0,48,3013.42,0.000649801
0,0,49,3012.89,0.000595486
0,1,0,3043.74,0.0789846
0,1,1,3051.8,0.0927877
0,1,2,3059.58,0.103992
0,1,3,3067.64,0.114118
0,1,4,3077.21,0.125798
0,1,5,3090.15,0.141925
0,1,6,3108.36,0.164512
0,1,7,3133.29,0.194665
0,1,8,3165.24,0.232194
0,1,9,3203.59,0.275973
0,1,10,3246.76,0.323688
0,1,11,3292.65,0.37165
0,1,12,3339.16,0.415247
0,1,13,3384.33,0.450075
0,1,14,3426.58,0.472871
0,1,15,3464.67,0.482441
0,1,16,3497.3,0.479294
0,1,17,3523.25,0.464487
0,1,18,3541.15,0.438977
0,1,19,3549.76,0.403623
0,1,20,3548.26,0.359958
0,1,21,3536.72,0.310636
0,1,22,3516.26,0.259584
0,1,23,3488.67,0.210737
0,1,24,3455.94,0.167487
0,1,25,3419.83,0.131954
0,1,26,3381.29,0.104865
0,1,27,3340.86,0.0860555
0,1,28,3298.86,0.0743488
0,1,29,3256.02,0.0679682
0,1,30,3213.59,0.0642865
0,1,31,3173.48,0.0606071
0,1,32,3137.74,0.0549783
0,1,33,3107.84,0.0467717
0,1,34,3084.27,0.0367622
0,1,35,3066.49,0.026588
0,1,36,3053.28,0.0178123
0,1,37,3043.5,0.011348
