x,y,z,Type,State,extra
47,22,1,6,16,0
5,24,11,1,8,19859.6|22377|-1|0
24,22,13,1,7,20783.8|36394|3|1
36,6,8,1,7,24038.4|15493|4|3
0,31,27,1,7,33085.4|723216|5|1
1,20,2,1,7,28319.5|2545|3|1
18,6,36,1,7,24567.7|26333|1|2
34,3,31,1,7,31873.5|40410|3|8
42,30,18,1,7,28434.6|33976|1|2
17,42,20,6,16,0
21,39,21,6,16,0
15,15,29,1,7,19853.1|428763|5|2
11,26,10,1,8,23719.9|27501|-1|0
49,44,49,2,4,0
38,23,0,1,7,18851.9|29335|6|1
13,21,12,1,8,21947.2|36179|-1|0
1,23,0,1,7,22022|32231|3|1
40,33,27,1,7,35314.3|23301|2|1
19,4,16,1,8,19351.1|11746|-1|0
47,49,27,2,4,0
39,19,28,1,8,44339.2|42137|-1|0
37,46,34,1,8,45459.7|289974|-1|0
31,31,5,1,7,30367.9|40793|6|0
39,13,1,1,7,24038.4|15493|3|3
28,43,24,1,7,45970.2|8482|6|1
17,32,7,1,7,29045.2|2501|6|0
14,41,10,5,14,38667.2
18,37,18,6,16,0
41,25,4,1,7,21514.1|40830|2|1
28,30,29,1,8,44600.3|40830|-1|0
46,10,14,1,7,25027.1|41140|6|0
49,27,46,3,9,0
28,43,3,1,7,39206|22607|4|1
8,6,20,1,8,19853.1|428763|-1|0
38,7,19,1,7,24038.4|15493|6|0
26,28,15,1,7,24814.7|16871|1|2
34,2,8,1,7,23967.6|25583|4|2
33,16,31,1,8,30451.8|30629|-1|0
28,15,42,1,7,45521.2|31963|2|1
9,28,18,1,8,28567.8|15002|-1|0
36,9,14,1,7,17643.2|17406|6|1
21,6,40,1,7,32508.9|152395|1|2
26,49,19,2,5,0
4,19,9,1,7,20774.6|7107|3|5
14,5,20,1,8,26764.2|12647|-1|0
26,18,5,1,7,21947.2|36179|5|2
24,32,27,1,7,34745.6|29786|5|1
19,49,22,3,10,0
26,16,3,1,8,23936|7620|-1|0
23,16,2,1,8,24482|981|-1|0
12,41,45,1,8,46645|26893|-1|0
33,45,11,1,8,44682.1|40793|-1|0
22,30,13,1,7,28343.1|16871|1|1
12,21,14,1,8,27833.5|3745|-1|0
28,14,19,1,7,20327.2|29938|3|2
18,42,9,1,7,38674.1|16871|1|1
8,49,15,6,16,0
25,45,10,1,8,44358|22607|-1|0
42,24,4,1,7,29867.3|35575|5|4
22,25,14,1,7,21266.7|23627|1|1
6,36,12,1,7,29899.4|15339|4|4
28,47,8,2,5,0
24,29,1,1,7,20986.8|22377|6|0
49,21,14,1,8,20124.3|27643|-1|0
30,49,21,2,4,0
33,23,14,1,7,29647.1|3219|6|2
45,47,8,1,7,44268.9|38825|3|1
12,26,31,1,7,37929.6|8427|5|2
26,48,2,2,5,0
