x,y,z,ECM_density,Fib_field
0,0,0,2498.76,0.175929
0,0,1,2615.63,0.204505
0,0,2,2702.22,0.221493
0,0,3,2754.51,0.22529
0,0,4,2775.67,0.217901
0,0,5,2774.09,0.204646
0,0,6,2760.7,0.19234
0,0,7,2746.2,0.186875
0,0,8,2738.27,0.190796
0,0,9,2740.39,0.20224
0,0,10,2752.71,0.215625
0,0,11,2773.42,0.223779
0,0,12,2800.45,0.221083
0,0,13,2831.32,0.205107
0,0,14,2862.84,0.177505
0,0,15,2890.87,0.14338
0,0,16,2910.56,0.1092
0,0,17,2918.32,0.0807003
0,0,18,2912.56,0.0616049
0,0,19,2894.31,0.0529715
0,0,20,2866.29,0.0532509
0,0,21,2831.08,0.0590126
0,0,22,2789.82,0.0659834
0,0,23,2741.59,0.0705636
0,0,24,2684.54,0.0705514
0,0,25,2617.81,0.0657917
0,0,26,2543.02,0.0575437
0,0,27,2464.43,0.0478576
0,0,28,2387.53,0.0385901
0,0,29,2317.27,0.0312065
0,0,30,2256.21,0.0267191
0,0,31,2204.38,0.0257314
0,0,32,2160.26,0.0283637
0,0,33,2121.83,0.0341421
0,0,34,2087.26,0.0416441
0,0,35,2055.6,0.0491259
0,0,36,2026.53,0.0546554
0,0,37,2000.72,0.0572279
0,0,38,1978.93,0.0571264
0,0,39,1962.16,0.0557661
0,0,40,1951.01,0.0547327
0,0,41,1945.36,0.054887
0,0,42,1944.13,0.0557501
0,0,43,1945.24,0.0558384
0,0,44,1946.28,0.0536006
0,0,45,1945.1,0.0483484
0,0,46,1940.39,0.0405806
0,0,47,1931.92,0.0316809
0,0,48,1920.51,0.0230946
0,0,49,1907.63,0.01587
0,1,0,2581.19,0.211028
0,1,1,2710.25,0.244362
0,1,2,2805.91,0.264165
0,1,3,2864.51,0.26887
0,1,4,2889.86,0.260917
0,1,5,2890.95,0.246329
0,1,6,2879.19,0.232649
0,1,7,2865.73,0.226341
0,1,8,2858.51,0.230186
0,1,9,2861.12,0.242163
0,1,10,2873.54,0.256203
0,1,11,2893.71,0.264455
0,1,12,2919.29,0.260732
0,1,13,2947.63,0.242151
0,1,14,2975.49,0.210353
0,1,15,2998.9,0.170845
0,1,16,3013.36,0.130828
0,1,17,3015.7,0.0968857
0,1,18,3004.82,0.0734062
0,1,19,2982.16,0.061818
0,1,20,2950.75,0.0606078
0,1,21,2913.26,0.0661792
0,1,22,2870.66,0.0739163
0,1,23,2821.71,0.0798045
0,1,24,2764.13,0.0812192
0,1,25,2696.67,0.0775742
0,1,26,2620.65,0.0697741
0,1,27,2540.24,0.0597241
0,1,28,2460.95,0.0493749
0,1,29,2387.8,0.040501
0,1,30,2323.43,0.0345301
0,1,31,2267.91,0.0324533
0,1,32,2219.73,0.0346473
0,1,33,2176.89,0.0406995
0,1,34,2137.65,0.0490676
0,1,35,2101.11,0.0576774
0,1,36,2067.01,0.0641913
0,1,37,2036.12,0.0671985
0,1,38,2009.24,0.0667454
0,1,39,1987.55,0.0642985
0,1,40,1971.86,0.0617202
0,1,41,1962.39,0.0603143
0,1,42,1958.34,0.0600083
0,1,43,1957.69,0.0595443
0,1,44,1957.92,0.0573626
0,1,45,1956.55,0.0525772
0,1,46,1951.83,0.0454008
0,1,47,1943.12,0.0369455
0,1,48,1930.96,0.0284672
0,1,49,1916.77,0.0209377
0,2,0,2626.49,0.240487
0,2,1,2761.93,0.277723
0,2,2,2862.84,0.300164
0,2,3,2925.99,0.306361
0,2,4,2955.49,0.298983
0,2,5,2960.42,0.284245
0,2,6,2952.05,0.269791
0,2,7,2941.27,0.262163
0,2,8,2935.77,0.264231
0,2,9,2938.96,0.274118
0,2,10,2950.72,0.285926
0,2,11,2968.99,0.291928
0,2,12,2991.52,0.286027
0,2,13,3015.73,0.265179
0,2,14,3038.63,0.230886
0,2,15,3056.6,0.188579
0,2,16,3065.6,0.145567
0,2,17,3062.95,0.108752
0,2,18,3047.9,0.0828258
0,2,19,3022.23,0.0694591
0,2,20,2989.07,0.0672441
0,2,21,2951.05,0.072646
0,2,22,2909,0.0809862
0,2,23,2861.42,0.0880826
0,2,24,2805.84,0.0910482
0,2,25,2740.74,0.0888661
0,2,26,2667.22,0.0819931
0,2,27,2589.15,0.0720437
0,2,28,2511.71,0.0609449
0,2,29,2439.68,0.0506921
0,2,30,2375.51,0.0430699
0,2,31,2319.25,0.0394305
0,2,32,2269.43,0.0404284
0,2,33,2224.17,0.0458001
0,2,34,2181.92,0.0540708
0,2,35,2141.94,0.0630296
0,2,36,2104.09,0.0701041
0,2,37,2069.19,0.0734952
0,2,38,2038.04,0.0728671
0,2,39,2011.86,0.0695025
0,2,40,1991.63,0.065335
0,2,41,1977.9,0.0620722
0,2,42,1970.29,0.0602011
0,2,43,1967.1,0.0589622
0,2,44,1965.93,0.0570392
0,2,45,1964.15,0.0534516
