x,y,z,ECM_density,Fib_field
0,0,0,1812.76,0.157797
0,0,1,1949.27,0.193913
0,0,2,2018.91,0.223195
0,0,3,2027.9,0.242366
0,0,4,1991.64,0.249978
0,0,5,1929.92,0.24617
0,0,6,1861.84,0.232163
0,0,7,1800.96,0.209772
0,0,8,1752.83,0.181541
0,0,9,1716.36,0.150736
0,0,10,1687.48,0.121341
0,0,11,1661.79,0.0974865
0,0,12,1637.33,0.082584
0,0,13,1612.39,0.0781157
0,0,14,1586.19,0.0830871
0,0,15,1557.56,0.0939138
0,0,16,1525.04,0.105407
0,0,17,1487.4,0.112368
0,0,18,1443.53,0.111281
0,0,19,1392.77,0.101432
0,0,20,1335.32,0.0847621
0,0,21,1272.47,0.0649009
0,0,22,1206.65,0.0456728
0,0,23,1140.72,0.0298001
0,0,24,1077.85,0.0185802
0,0,25,1020.89,0.0120123
0,0,26,972.138,0.00937087
0,0,27,932.874,0.00957435
0,0,28,903.038,0.0116256
0,0,29,881.258,0.0145832
0,0,30,864.963,0.0178208
0,0,31,851.436,0.0210588
0,0,32,838.181,0.0243892
0,0,33,824.061,0.028128
0,0,34,809.309,0.0323828
0,0,35,795.176,0.0367503
0,0,36,783.323,0.040279
0,0,37,775.263,0.0418368
0,0,38,771.378,0.0406658
0,0,39,771.045,0.036778
0,0,40,772.697,0.0309485
0,0,41,774.629,0.0243449
0,0,42,775.577,0.0180498
0,0,43,774.822,0.0127324
0,0,44,771.852,0.00862061
0,0,45,765.627,0.00561861
0,0,46,754.638,0.0035217
0,0,47,737.696,0.00209927
0,0,48,714.88,0.0011993
0,0,49,688.012,0.000653601
0,1,0,1920.36,0.175064
0,1,1,2067.49,0.216367
0,1,2,2145.1,0.250873
0,1,3,2160.14,0.275073
0,1,4,2128.23,0.287298
0,1,5,2069.01,0.287326
0,1,6,2001.53,0.275776
0,1,7,1939.61,0.253785
0,1,8,1889.26,0.223486
0,1,9,1849.92,0.188358
0,1,10,1817.88,0.153285
0,1,11,1789.04,0.123715
0,1,12,1761.61,0.104304
0,1,13,1733.91,0.0972669
0,1,14,1705.08,0.101641
0,1,15,1673.75,0.113268
0,1,16,1638.18,0.126094
0,1,17,1597.02,0.13407
0,1,18,1548.98,0.133075
0,1,19,1493.35,0.122138
0,1,20,1430.31,0.103273
0,1,21,1361.27,0.0804126
0,1,22,1288.91,0.0578591
0,1,23,1216.48,0.0388201
0,1,24,1147.63,0.025002
0,1,25,1085.71,0.0166441
0,1,26,1033.39,0.0130744
0,1,27,992.067,0.0131036
0,1,28,961.537,0.0155056
0,1,29,939.985,0.0190618
0,1,30,924.161,0.0228955
0,1,31,910.638,0.0266082
0,1,32,896.317,0.030316
0,1,33,879.83,0.034483
0,1,34,861.602,0.0393801
0,1,35,843.449,0.0446696
0,1,36,827.755,0.0492817
0,1,37,816.702,0.051812
0,1,38,810.995,0.0511985
0,1,39,810.045,0.04726
0,1,40,811.992,0.0407633
0,1,41,814.736,0.033027
0,1,42,816.611,0.0253514
0,1,43,816.536,0.0185978
0,1,44,813.69,0.0131359
0,1,45,806.736,0.00895083
0,1,46,793.859,0.00588402
0,1,47,773.657,0.00371676
0,1,48,746.224,0.00227912
0,1,49,713.703,0.00136114
0,2,0,1964.22,0.179721
0,2,1,2119.14,0.223632
