x,y,z,ECM_density,Fib_field
0,0,0,2207.2,0.161309
0,0,1,2337.21,0.189378
0,0,2,2427.29,0.205131
0,0,3,2476.05,0.207503
0,0,4,2491.03,0.200398
0,0,5,2485.46,0.19083
0,0,6,2474.48,0.186414
0,0,7,2470.72,0.192354
0,0,8,2480.64,0.209569
0,0,9,2503.31,0.234414
0,0,10,2532.54,0.259989
0,0,11,2560.07,0.278393
0,0,12,2579.3,0.283435
0,0,13,2585.89,0.272269
0,0,14,2578.25,0.246313
0,0,15,2556.5,0.209725
0,0,16,2521.96,0.168212
0,0,17,2477.39,0.12724
0,0,18,2426.77,0.0908952
0,0,19,2374.81,0.0614726
0,0,20,2325.57,0.0395774
0,0,21,2280.7,0.0247087
0,0,22,2238.67,0.0157679
0,0,23,2195.45,0.011507
0,0,24,2146.76,0.0108699
0,0,25,2090.44,0.0128103
0,0,26,2028.02,0.0166076
0,0,27,1964.15,0.0212624
0,0,28,1904.5,0.0256648
0,0,29,1853.21,0.0287137
0,0,30,1811.3,0.0295847
0,0,31,1776.96,0.0279784
0,0,32,1747.27,0.024256
0,0,33,1719.59,0.01927
0,0,34,1692.7,0.0140482
0,0,35,1666.87,0.00948095
0,0,36,1643.13,0.00612978
0,0,37,1622.83,0.00421494
0,0,38,1606.61,0.00369579
0,0,39,1594.66,0.00436677
0,0,40,1586.69,0.00592144
0,0,41,1582.22,0.00792141
0,0,42,1580.35,0.00982017
0,0,43,1579.67,0.0110708
0,0,44,1578.14,0.0112966
0,0,45,1573.49,0.0104057
0,0,46,1563.71,0.00865077
0,0,47,1547.87,0.00648918
0,0,48,1526.57,0.00439107
0,0,49,1501.91,0.00267967
0,1,0,2298.27,0.195922
0,1,1,2439.91,0.229874
0,1,2,2538.47,0.248591
0,1,3,2593.33,0.250688
0,1,4,2612.97,0.240839
0,1,5,2611.42,0.227535
0,1,6,2604.39,0.21989
0,1,7,2604.78,0.223995
0,1,8,2618.97,0.240754
0,1,9,2645.59,0.265789
0,1,10,2677.81,0.29123
0,1,11,2706.83,0.308448
0,1,12,2725.66,0.311035
0,1,13,2729.72,0.296374
0,1,14,2717.35,0.266417
0,1,15,2688.8,0.225785
0,1,16,2645.84,0.180562
0,1,17,2592.07,0.136429
0,1,18,2532.61,0.097571
0,1,19,2473.36,0.0662933
0,1,20,2419.29,0.0431656
0,1,21,2372.31,0.0276523
0,1,22,2330.36,0.0186012
0,1,23,2288.27,0.014725
0,1,24,2240.62,0.0150142
0,1,25,2184.34,0.0184175
0,1,26,2120.6,0.0241424
0,1,27,2054.31,0.0309634
0,1,28,1991.64,0.0373747
0,1,29,1937.3,0.0418211
0,1,30,1892.51,0.0431121
0,1,31,1855.3,0.0408091
0,1,32,1822.32,0.0354222
0,1,33,1790.59,0.0281855
0,1,34,1758.79,0.0206021
0,1,35,1727.37,0.0139941
0,1,36,1697.76,0.00922107
0,1,37,1671.76,0.00666258
0,1,38,1650.27,0.00631608
0,1,39,1633.69,0.00791338
0,1,40,1621.79,0.0109828
0,1,41,1614.13,0.0147785
