x,y,z,ECM_density,Fib_field
0,0,0,2270.43,0.106234
0,0,1,2393.23,0.129146
0,0,2,2483.75,0.148607
0,0,3,2539.77,0.164109
0,0,4,2566.21,0.17671
0,0,5,2572.54,0.188186
0,0,6,2569.75,0.200224
0,0,7,2567.43,0.213575
0,0,8,2571.23,0.227829
0,0,9,2581.87,0.241337
0,0,10,2596.66,0.251606
0,0,11,2611.43,0.256002
0,0,12,2623.07,0.252731
0,0,13,2629.65,0.241373
0,0,14,2630.39,0.223048
0,0,15,2624.79,0.199967
0,0,16,2612.25,0.174924
0,0,17,2592.83,0.150635
0,0,18,2567.51,0.129316
0,0,19,2538.35,0.112337
0,0,20,2507.52,0.099963
0,0,21,2475.93,0.091219
0,0,22,2442.27,0.0842622
0,0,23,2403.39,0.0768911
0,0,24,2355.86,0.0676632
0,0,25,2298.27,0.0561951
0,0,26,2232.56,0.0434449
0,0,27,2163.63,0.0310252
0,0,28,2097.33,0.0205024
0,0,29,2038.17,0.0127333
0,0,30,1987.72,0.00785855
0,0,31,1944.96,0.0054687
0,0,32,1907.94,0.00490779
0,0,33,1875.04,0.00548388
0,0,34,1845.69,0.00655266
0,0,35,1820.21,0.00761513
0,0,36,1798.95,0.00823928
0,0,37,1782.09,0.00820768
0,0,38,1768.86,0.00752247
0,0,39,1758.34,0.00639098
0,0,40,1749.5,0.00509469
0,0,41,1741.55,0.00387647
0,0,42,1733.8,0.00287417
0,0,43,1725.42,0.00211303
0,0,44,1715.46,0.00155029
0,0,45,1703.14,0.00112528
0,0,46,1687.97,0.000789903
0,0,47,1670.15,0.000524761
0,0,48,1650.57,0.000323913
0,0,49,1630.6,0.000186114
0,1,0,2358.76,0.115325
0,1,1,2493.45,0.141315
0,1,2,2593.1,0.163918
0,1,3,2656.23,0.182319
0,1,4,2688.58,0.197405
0,1,5,2700.11,0.210951
0,1,6,2702.05,0.224827
0,1,7,2703.98,0.240108
0,1,8,2711.44,0.256695
0,1,9,2724.94,0.273096
0,1,10,2741.51,0.286736
0,1,11,2756.74,0.294631
0,1,12,2767.35,0.294396
0,1,13,2771.19,0.284906
0,1,14,2767.36,0.266624
0,1,15,2755.44,0.241444
0,1,16,2735.22,0.21242
0,1,17,2707.51,0.183108
0,1,18,2674.31,0.156915
0,1,19,2638.7,0.136261
0,1,20,2603.69,0.121924
0,1,21,2570.39,0.112719
0,1,22,2537.06,0.106009
0,1,23,2499.58,0.0985682
0,1,24,2453.42,0.0882126
0,1,25,2396.19,0.0743143
0,1,26,2329.32,0.0581605
0,1,27,2257.69,0.0420183
