x,y,z,ECM_density,Fib_field
0,0,0,1752.06,0.0857667
0,0,1,1898.86,0.105497
0,0,2,1982.49,0.122759
0,0,3,2008.67,0.136968
0,0,4,1991.75,0.148284
0,0,5,1949.85,0.15704
0,0,6,1899.65,0.163082
0,0,7,1851.62,0.165779
0,0,8,1808.58,0.16466
0,0,9,1767.98,0.160409
0,0,10,1726.79,0.155305
0,0,11,1684.2,0.152794
0,0,12,1643.66,0.15634
0,0,13,1609.16,0.167806
0,0,14,1583.95,0.186292
0,0,15,1567.62,0.207837
0,0,16,1555.79,0.226526
0,0,17,1541.67,0.237127
0,0,18,1517.97,0.237068
0,0,19,1479.49,0.227543
0,0,20,1424.41,0.212268
0,0,21,1354.96,0.195444
0,0,22,1276.29,0.180061
0,0,23,1194.58,0.167037
0,0,24,1115.24,0.155778
0,0,25,1042.03,0.144931
0,0,26,976.989,0.132943
0,0,27,920.953,0.118951
0,0,28,874.199,0.103227
0,0,29,836.497,0.0873984
0,0,30,807.176,0.0738237
0,0,31,785.081,0.0647084
0,0,32,768.896,0.0613433
0,0,33,757.723,0.0633989
0,0,34,751.197,0.0691544
0,0,35,749.302,0.0763864
0,0,36,751.772,0.0830477
0,0,37,757.891,0.0877624
0,0,38,765.915,0.0894807
0,0,39,773.694,0.0876208
0,0,40,779.106,0.0821215
0,0,41,780.831,0.0740257
0,0,42,778.452,0.0652903
0,0,43,772.086,0.0580988
0,0,44,761.816,0.0537638
0,0,45,747.098,0.0520705
0,0,46,727.011,0.0515025
0,0,47,701.105,0.0501385
0,0,48,670.166,0.0465066
0,0,49,636.487,0.0402628
0,1,0,1861.64,0.0960475
0,1,1,2020.56,0.118859
0,1,2,2113.96,0.139292
0,1,3,2148.26,0.156619
0,1,4,2137.86,0.170779
0,1,5,2100.52,0.181755
0,1,6,2052.43,0.188923
0,1,7,2003.85,0.191279
0,1,8,1957.82,0.188298
0,1,9,1912.41,0.181164
0,1,10,1865.55,0.173066
0,1,11,1817.6,0.168469
0,1,12,1773.07,0.171566
0,1,13,1736.61,0.184481
0,1,14,1711.45,0.206029
0,1,15,1696.61,0.231521
0,1,16,1686.59,0.254097
0,1,17,1673.42,0.267611
0,1,18,1648.83,0.268882
0,1,19,1607.03,0.258926
0,1,20,1546.08,0.241746
0,1,21,1468.57,0.222115
0,1,22,1380.41,0.203704
0,1,23,1288.75,0.188003
0,1,24,1200.03,0.174759
0,1,25,1118.75,0.162696
0,1,26,1047.33,0.150037
0,1,27,986.669,0.13556
0,1,28,936.819,0.119203
0,1,29,897.126,0.102484
0,1,30,866.428,0.0879079
0,1,31,843.078,0.0780107
0,1,32,825.352,0.0743303
0,1,33,812.179,0.0764981
0,1,34,803.255,0.0824101
0,1,35,798.846,0.0893687
0,1,36,799.031,0.0950293
0,1,37,803.418,0.0980453
0,1,38,810.409,0.0977168
0,1,39,817.911,0.0939355
0,1,40,823.718,0.087051
0,1,41,826.363,0.07827
0,1,42,825.169,0.0694874
0,1,43,819.871,0.062647
0,1,44,810.093,0.0587237
0,1,45,794.82,0.0571764
0,1,46,772.713,0.0562895
0,1,47,743.104,0.0541564
0,1,48,706.84,0.0494674
0,1,49,666.616,0.0421335
0,2,0,1908.23,0.101746
0,2,1,2076.01,0.126308
0,2,2,2178.55,0.148612
0,2,3,2222.12,0.167839
0,2,4,2220.38,0.183715
0,2,5,2189.99,0.195882
0,2,6,2146.05,0.203313
0,2,7,2098.27,0.204728
0,2,8,2049.91,0.199653
0,2,9,2000.05,0.189787
0,2,10,1947.98,0.179109
0,2,11,1895.46,0.172856
0,2,12,1847.98,0.175644
0,2,13,1810.62,0.189624
0,2,14,1786.27,0.213309
0,2,15,1773.19,0.241517
0,2,16,1764.95,0.266898
0,2,17,1752.85,0.282857
0,2,18,1728.2,0.285881
0,2,19,1685.14,0.276763
0,2,20,1621.83,0.259471
0,2,21,1541.03,0.238931
0,2,22,1448.92,0.219128
0,2,23,1352.99,0.201955
0,2,24,1260.07,0.187501
0,2,25,1175.15,0.174706
0,2,26,1100.98,0.161746
0,2,27,1038.64,0.147181
0,2,28,988.068,0.13064
0,2,29,948.288,0.113434
0,2,30,917.64,0.0980473
0,2,31,893.941,0.0872143
0,2,32,874.997,0.0826631
0,2,33,859.507,0.0840631
0,2,34,847.234,0.0890909
0,2,35,838.852,0.0947569
0,2,36,835.038,0.0985794
0,2,37,836.038,0.0993345
0,2,38,840.739,0.0967501
0,2,39,847.333,0.0912384
0,2,40,853.578,0.0835662
0,2,41,857.723,0.0749873
0,2,42,858.583,0.0671222
0,2,43,855.279,0.0614361
0,2,44,846.878,0.0584167
0,2,45,831.991,0.0572112
0,2,46,809.043,0.0560618
0,2,47,777.256,0.0532824
0,2,48,737.492,0.047884
0,2,49,692.624,0.040072
0,3,0,1902.94,0.104533
0,3,1,2077.33,0.129483
0,3,2,2188.61,0.152064
0,3,3,2242.01,0.171418
0,3,4,2249.83,0.187154
0,3,5,2227.14,0.198748
0,3,6,2187.66,0.205021
0,3,7,2140.51,0.204679
0,3,8,2089.4,0.197453
0,3,9,2034.74,0.185502
0,3,10,1977.48,0.17331
0,3,11,1920.82,0.166456
0,3,12,1871.02,0.169565
0,3,13,1833.19,0.184542
0,3,14,1809.58,0.209571
0,3,15,1797.58,0.239223
0,3,16,1790.17,0.266118
0,3,17,1778.46,0.283719
0,3,18,1754.11,0.288569
0,3,19,1711.72,0.28133
0,3,20,1649.84,0.265746
0,3,21,1571.19,0.246497
0,3,22,1481.52,0.227429
0,3,23,1387.79,0.210474
0,3,24,1296.45,0.195877
0,3,25,1212.47,0.182803
0,3,26,1138.91,0.169563
0,3,27,1077.21,0.154724
0,3,28,1027.53,0.137783
0,3,29,988.815,0.119872
0,3,30,959.02,0.103364
0,3,31,935.439,0.091059
0,3,32,915.351,0.0848078
0,3,33,897.142,0.0844015
0,3,34,880.597,0.0875156
0,3,35,866.891,0.0911101
0,3,36,857.519,0.0927398
0,3,37,853.661,0.0913315
0,3,38,855.001,0.086972
0,3,39,860.199,0.0804748
0,3,40,866.962,0.072901
0,3,41,873.063,0.0654105
0,3,42,876.558,0.0592086
0,3,43,875.778,0.0551739
0,3,44,869.244,0.0532913
0,3,45,855.411,0.0524993
0,3,46,832.72,0.0511704
0,3,47,800.442,0.0479922
0,3,48,759.378,0.042373
0,3,49,712.293,0.0347777
0,4,0,1863.48,0.106932
0,4,1,2042.64,0.131261
0,4,2,2161.85,0.152673
0,4,3,2224.67,0.170312
0,4,4,2241.55,0.183817
0,4,5,2225.71,0.192768
0,4,6,2189.47,0.196204
0,4,7,2141.52,0.193172
0,4,8,2086.36,0.183781
0,4,9,2026.04,0.17055
0,4,10,1963.27,0.158104
0,4,11,1902.58,0.151893
0,4,12,1850.64,0.156146
0,4,13,1812.22,0.172285
0,4,14,1788.63,0.198152
0,4,15,1776.47,0.228247
0,4,16,1768.44,0.255497
0,4,17,1756.15,0.273819
0,4,18,1732.28,0.280179
0,4,19,1692.48,0.275322
0,4,20,1635.86,0.262766
0,4,21,1564.8,0.246716
0,4,22,1483.89,0.230472
0,4,23,1398.61,0.215561
0,4,24,1314.18,0.202043
0,4,25,1235.09,0.189164
0,4,26,1164.63,0.175475
0,4,27,1104.95,0.159795
0,4,28,1056.84,0.141762
0,4,29,1019.51,0.122488
0,4,30,990.755,0.104236
0,4,31,967.379,0.0897827
0,4,32,946.094,0.0810318
0,4,33,924.871,0.077958
0,4,34,903.463,0.0784459
0,4,35,883.565,0.0796404
0,4,36,867.621,0.0792776
0,4,37,857.926,0.0764017
0,4,38,855.153,0.0712778
0,4,39,858.528,0.0648832
0,4,40,865.662,0.0583652
0,4,41,873.724,0.0526602
0,4,42,879.871,0.0485156
0,4,43,881.616,0.0462526
0,4,44,877.051,0.0454527
0,4,45,864.716,0.0449911
0,4,46,843.297,0.0435123
0,4,47,812.203,0.0401495
0,4,48,772.057,0.0347098
0,4,49,725.214,0.0278394
0,5,0,1808.92,0.111437
0,5,1,1991.15,0.134698
0,5,2,2116.86,0.153996
0,5,3,2187.63,0.168497
0,5,4,2211.81,0.178019
0,5,5,2200.76,0.182519
0,5,6,2165.51,0.181611
0,5,7,2114.63,0.175001
0,5,8,2053.67,0.16333
0,5,9,1986.53,0.149363
0,5,10,1917.68,0.137556
0,5,11,1852.73,0.132839
0,5,12,1798.44,0.138776
0,5,13,1758.9,0.156174
0,5,14,1734.36,0.182545
0,5,15,1720.74,0.21242
0,5,16,1710.84,0.239174
0,5,17,1697.32,0.257378
0,5,18,1674.4,0.264647
0,5,19,1639.14,0.26205
0,5,20,1591.26,0.253028
0,5,21,1532.46,0.241303
0,5,22,1465.47,0.229405
0,5,23,1393.52,0.2181
0,5,24,1319.93,0.206888
0,5,25,1248.39,0.194844
0,5,26,1182.48,0.180735
0,5,27,1125.35,0.163787
0,5,28,1078.78,0.144021
0,5,29,1042.65,0.122741
0,5,30,1014.74,0.102187
0,5,31,991.468,0.0850832
0,5,32,968.944,0.0733462
0,5,33,944.665,0.067165
0,5,34,918.303,0.0647843
0,5,35,892.044,0.0637063
0,5,36,869.277,0.0619377
0,5,37,853.411,0.0585795
0,5,38,846.13,0.0538692
0,5,39,847.214,0.0486929
0,5,40,854.165,0.0440694
0,5,41,863.563,0.040622
0,5,42,871.746,0.0386683
0,5,43,875.564,0.038076
0,5,44,872.861,0.0381547
0,5,45,862.422,0.0378351
0,5,46,843.258,0.0361083
0,5,47,814.867,0.0325592
0,5,48,777.519,0.0273629
0,5,49,732.9,0.0212888
0,6,0,1755.02,0.119447
0,6,1,1938.86,0.141748
0,6,2,2069.22,0.158641
0,6,3,2145.77,0.169327
0,6,4,2174.84,0.173914
0,6,5,2166.04,0.172914
0,6,6,2129.35,0.166733
0,6,7,2073.43,0.155917
0,6,8,2005.06,0.141709
0,6,9,1930.01,0.127029
0,6,10,1854.43,0.115975
0,6,11,1784.78,0.112763
0,6,12,1727.65,0.120212
0,6,13,1686.28,0.138527
0,6,14,1659.9,0.164965
0,6,15,1643.92,0.194157
0,6,16,1631.63,0.219936
0,6,17,1616.99,0.237519
0,6,18,1596,0.2452
0,6,19,1567.15,0.244488
0,6,20,1530.65,0.238915
0,6,21,1487.12,0.231853
0,6,22,1437.03,0.225066
0,6,23,1380.97,0.218405
0,6,24,1320.13,0.210565
0,6,25,1257.32,0.200188
0,6,26,1196.47,0.186111
0,6,27,1141.87,0.167962
0,6,28,1096.59,0.146265
0,6,29,1061.3,0.122683
0,6,30,1033.96,0.0995639
0,6,31,1010.6,0.079619
0,6,32,986.8,0.0647872
0,6,33,959.605,0.0554818
0,6,34,928.633,0.0503817
0,6,35,896.516,0.0474313
0,6,36,867.463,0.0449362
0,6,37,845.801,0.0420044
0,6,38,834.035,0.0386931
0,6,39,832.38,0.0356099
0,6,40,838.259,0.0334876
0,6,41,847.858,0.0325897
0,6,42,857.009,0.0328502
0,6,43,862.22,0.0337796
0,6,44,861.286,0.0345022
0,6,45,853.261,0.0340554
0,6,46,837.339,0.0317906
0,6,47,812.891,0.0277298
0,6,48,779.611,0.0224087
0,6,49,738.355,0.01672
0,7,0,1711.99,0.130989
0,7,1,1896.44,0.152767
0,7,2,2029.68,0.16749
0,7,3,2109.78,0.174416
0,7,4,2141.39,0.174004
0,7,5,2132.61,0.167378
0,7,6,2092.59,0.155759
0,7,7,2030.17,0.140535
0,7,8,1953.36,0.123519
0,7,9,1869.71,0.107724
0,7,10,1786.89,0.0968445
0,7,11,1712.04,0.0943751
0,7,12,1651.47,0.102483
0,7,13,1607.59,0.120903
0,7,14,1578.77,0.146767
0,7,15,1560.22,0.174892
0,7,16,1545.84,0.199537
0,7,17,1531.01,0.216449
0,7,18,1513.29,0.22445
0,7,19,1492.34,0.225413
0,7,20,1468.45,0.223
0,7,21,1440.97,0.220375
0,7,22,1408.09,0.218707
0,7,23,1367.9,0.217036
0,7,24,1319.71,0.213235
0,7,25,1265.55,0.205357
0,7,26,1209.76,0.192113
0,7,27,1157.74,0.173366
0,7,28,1113.72,0.150086
0,7,29,1079.17,0.124349
0,7,30,1052.21,0.0987379
0,7,31,1028.57,0.076037
0,7,32,1003.4,0.0582639
0,7,33,973.446,0.0460668
0,7,34,938.403,0.0385723
0,7,35,901.326,0.0341802
0,7,36,867.054,0.0314799
0,7,37,840.505,0.0295707
0,7,38,824.666,0.0282651
0,7,39,819.98,0.0278139
0,7,40,823.845,0.0285896
0,7,41,832.377,0.0304861
0,7,42,841.348,0.03308
0,7,43,847.338,0.0355559
0,7,44,848.264,0.0368447
0,7,45,843.318,0.0360491
0,7,46,831.566,0.032837
0,7,47,811.899,0.0276571
0,7,48,783.193,0.0214476
0,7,49,745.419,0.0153056
0,8,0,1685.43,0.145484
0,8,1,1869.99,0.167297
0,8,2,2004.68,0.180392
0,8,3,2086.5,0.184122
0,8,4,2118.82,0.179322
0,8,5,2108.53,0.167675
0,8,6,2064.11,0.151097
0,8,7,1994.55,0.131666
0,8,8,1908.99,0.111658
0,8,9,1816.56,0.0941531
0,8,10,1726.26,0.0825069
0,8,11,1645.86,0.0796349
0,8,12,1581.38,0.0872382
0,8,13,1534.56,0.104766
0,8,14,1503.17,0.129377
0,8,15,1482.45,0.156183
0,8,16,1467.02,0.179857
0,8,17,1453.4,0.196529
0,8,18,1440.29,0.205291
0,8,19,1427.9,0.208128
0,8,20,1416.25,0.208684
