x,y,z,ECM_density,Fib_field
0,0,0,2094.38,0.211252
0,0,1,2262.68,0.232984
0,0,2,2341.69,0.236784
0,0,3,2342.25,0.223081
0,0,4,2283.54,0.196609
0,0,5,2189.13,0.164323
0,0,6,2081.45,0.133176
0,0,7,1976.17,0.108603
0,0,8,1879.3,0.0938352
0,0,9,1789.3,0.0896115
0,0,10,1702.97,0.0947307
0,0,11,1619.45,0.106569
0,0,12,1543.51,0.122337
0,0,13,1480.44,0.139194
0,0,14,1434.42,0.154954
0,0,15,1405.6,0.167928
0,0,16,1390.3,0.17735
0,0,17,1383.57,0.182956
0,0,18,1380.48,0.185231
0,0,19,1377.42,0.18478
0,0,20,1371.27,0.181923
0,0,21,1359.4,0.176309
0,0,22,1340.04,0.167421
0,0,23,1313.42,0.155046
0,0,24,1282.51,0.140612
0,0,25,1252.78,0.126841
0,0,26,1230.38,0.117136
0,0,27,1220.16,0.114327
0,0,28,1223.31,0.119097
0,0,29,1237.5,0.129746
0,0,30,1257.98,0.143062
0,0,31,1278.7,0.155398
0,0,32,1293.85,0.163917
0,0,33,1298.67,0.167122
0,0,34,1289.79,0.164842
0,0,35,1266.08,0.157724
0,0,36,1228.61,0.146684
0,0,37,1180.9,0.132812
0,0,38,1127.96,0.117398
0,0,39,1076.83,0.10263
0,0,40,1034.09,0.091046
0,0,41,1007.8,0.0858016
0,0,42,1004.94,0.0893794
0,0,43,1028.29,0.102582
0,0,44,1073.77,0.124037
0,0,45,1128.87,0.149612
0,0,46,1174.63,0.173229
0,0,47,1190.87,0.188304
0,0,48,1162.27,0.189615
0,0,49,1083.47,0.175528
0,1,0,2252.36,0.229147
0,1,1,2430.17,0.253358
0,1,2,2516.08,0.258335
0,1,3,2522.5,0.244433
0,1,4,2468.72,0.216633
0,1,5,2377.41,0.182343
0,1,6,2269.96,0.148982
0,1,7,2161.5,0.122411
0,1,8,2058.34,0.10624
0,1,9,1959.96,0.101552
0,1,10,1864.54,0.107494
0,1,11,1772.58,0.121698
0,1,12,1690.1,0.141411
0,1,13,1623.32,0.163501
0,1,14,1576.66,0.185187
0,1,15,1550.03,0.204034
0,1,16,1538.92,0.218614
0,1,17,1537.31,0.228198
0,1,18,1539.15,0.232985
0,1,19,1539.79,0.233373
0,1,20,1535.39,0.229514
0,1,21,1522.91,0.220977
0,1,22,1500.77,0.207467
0,1,23,1469.9,0.189349
0,1,24,1434.44,0.168919
0,1,25,1401.01,0.149797
0,1,26,1376.54,0.136056
0,1,27,1365.93,0.130824
0,1,28,1369.79,0.134633
0,1,29,1384.86,0.145364
0,1,30,1405.66,0.159368
0,1,31,1425.78,0.172658
0,1,32,1439.48,0.182228
0,1,33,1442.32,0.186473
0,1,34,1431.2,0.18504
0,1,35,1405.07,0.178349
0,1,36,1364.83,0.1671
0,1,37,1313.75,0.15238
0,1,38,1256.62,0.135686
0,1,39,1200.64,0.119715
0,1,40,1152.9,0.107625
0,1,41,1122.09,0.103197
0,1,42,1115.67,0.10933
0,1,43,1136.34,0.126787
0,1,44,1179.38,0.153591
0,1,45,1231.27,0.184464
0,1,46,1272.04,0.211908
0,1,47,1280.86,0.228118
0,1,48,1242.21,0.227314
0,1,49,1151.03,0.208214
0,2,0,2324.12,0.231108
0,2,1,2508.99,0.256493
0,2,2,2602.05,0.262808
0,2,3,2616.29,0.250283
0,2,4,2570.57,0.223758
0,2,5,2486.21,0.190517
0,2,6,2382.93,0.157857
0,2,7,2274.82,0.131564
0,2,8,2168.37,0.115313
0,2,9,2064.4,0.110482
0,2,10,1962.94,0.116742
0,2,11,1866.21,0.132315
0,2,12,1781.32,0.154826
0,2,13,1715.02,0.181151
0,2,14,1671.43,0.208089
0,2,15,1649.83,0.232538
0,2,16,1644.86,0.252391
0,2,17,1649.64,0.266393
0,2,18,1657.33,0.274318
0,2,19,1662.52,0.276168
0,2,20,1660.75,0.27175
0,2,21,1648.68,0.260471
0,2,22,1624.86,0.242306
0,2,23,1590.88,0.218349
0,2,24,1551.86,0.19186
0,2,25,1515.37,0.167336
0,2,26,1488.88,0.149376
0,2,27,1477.16,0.141207
0,2,28,1480.08,0.143133
0,2,29,1493.59,0.152699
0,2,30,1511.61,0.16602
0,2,31,1527.77,0.179028
0,2,32,1536.86,0.188782
0,2,33,1535.32,0.193734
0,2,34,1520.78,0.19342
0,2,35,1492.65,0.188043
0,2,36,1451.67,0.178034
0,2,37,1400.53,0.16435
0,2,38,1343.31,0.148491
0,2,39,1286.67,0.133347
0,2,40,1237.51,0.122404
0,2,41,1204.48,0.119779
0,2,42,1194.93,0.128645
0,2,43,1211.22,0.149748
0,2,44,1248.33,0.180652
0,2,45,1292.6,0.21519
0,2,46,1324.35,0.244766
0,2,47,1323.33,0.260682
0,2,48,1274.73,0.256926
0,2,49,1174.21,0.232768
0,3,0,2321.13,0.220551
0,3,1,2511.98,0.246186
0,3,2,2612.95,0.25412
0,3,3,2636.7,0.244429
0,3,4,2601.18,0.221509
0,3,5,2526.06,0.192048
0,3,6,2429.18,0.162717
0,3,7,2323.46,0.138782
0,3,8,2215.66,0.123655
0,3,9,2108.29,0.118889
0,3,10,2003.61,0.124741
0,3,11,1905.73,0.140255
0,3,12,1822.58,0.163715
0,3,13,1760.83,0.19234
0,3,14,1723.64,0.222792
0,3,15,1709.26,0.251523
0,3,16,1711.51,0.275847
0,3,17,1722.98,0.293995
0,3,18,1736.54,0.305217
0,3,19,1746.46,0.308972
0,3,20,1747.97,0.304589
0,3,21,1737.49,0.291254
0,3,22,1713.54,0.269211
0,3,23,1678.02,0.240296
0,3,24,1636.63,0.208665
0,3,25,1597.56,0.179515
0,3,26,1568.56,0.157741
0,3,27,1554.22,0.146463
0,3,28,1553.85,0.145732
0,3,29,1562.85,0.152909
0,3,30,1574.81,0.16411
0,3,31,1583.62,0.17546
0,3,32,1584.93,0.18431
0,3,33,1576.41,0.189358
0,3,34,1556.93,0.190191
0,3,35,1526.69,0.186918
0,3,36,1486.42,0.179725
0,3,37,1438.11,0.169306
0,3,38,1384.67,0.156844
0,3,39,1331.59,0.144916
0,3,40,1284.96,0.136834
0,3,41,1252.72,0.136637
