x,y,z,Type,State,extra
47,43,0,2,4,0
35,34,25,5,13,43301.9
37,23,25,3,10,0
17,13,27,1,6,36706.2|42790|10|0
7,12,41,1,8,40699.6|1031|-1|0
0,42,15,6,16,0
26,28,9,1,8,31561.5|422378|-1|0
1,34,16,1,8,33422.8|32231|-1|0
8,19,35,1,7,22476.4|26333|1|2
32,37,29,1,7,41487.6|765160|5|2
34,35,33,1,7,26534|29042|6|5
16,4,32,1,7,26216.1|26333|1|2
32,8,36,5,13,48317.3
48,25,2,2,4,0
32,24,32,1,8,23719.9|27501|-1|0
6,29,43,1,7,26747.9|432|1|2
49,34,1,2,5,0
26,35,22,1,7,45729.4|42059|6|1
9,22,28,1,7,27457.7|33976|1|2
37,14,20,1,8,26694.3|27581|-1|0
21,2,37,1,7,38757.7|41583|3|1
41,0,8,3,9,0
36,32,3,6,16,0
37,5,26,1,8,26580.7|41856|-1|0
1,28,17,1,8,33422.8|32231|-1|0
38,1,4,1,7,36292.2|15493|6|0
42,39,28,1,8,32137.8|525837|-1|0
36,48,19,1,8,46414.7|27343|-1|0
40,0,31,1,7,29859.7|900237|6|0
42,18,44,1,7,26580.7|41856|6|1
15,6,37,1,8,26742.1|26333|-1|0
22,2,29,1,8,29859.7|900237|-1|0
10,23,32,1,7,33085.4|723216|5|1
6,1,14,1,7,25169.4|981|2|1
49,30,7,2,4,0
24,33,37,1,7,35771|36977|5|3
41,30,32,1,8,34481.3|29938|-1|0
37,2,23,1,8,29859.7|900237|-1|0
43,38,17,1,7,42648.8|29048|2|1
40,20,25,1,7,27766.6|1078193|6|1
28,12,19,1,8,27043.7|14085|-1|0
15,47,26,1,7,42160|20546|5|1
44,40,0,2,4,0
16,45,44,1,7,30401.5|458022|6|3
23,12,2,1,7,27990.5|17406|4|2
49,40,2,3,10,0
48,24,3,2,5,0
33,36,18,1,8,46414.7|27343|-1|0
13,8,9,1,7,25756.2|8241|2|1
9,38,37,1,8,37929.6|8427|-1|0
44,0,20,5,13,28555.9
3,11,35,1,7,35108|15656|3|2
25,3,34,1,8,22077.1|21865|-1|0
18,12,23,6,16,0
39,13,14,1,7,36422.2|15493|6|2
9,48,23,1,8,42904|2019|-1|0
2,38,25,5,13,38486
37,8,33,1,8,33085.4|29786|-1|0
6,1,48,6,16,0
18,11,33,1,8,23209|428763|-1|0
23,41,4,1,8,41382.6|40830|-1|0
8,38,19,1,8,33422.8|32231|-1|0
