x,y,z,Type,State,extra
45,23,13,1,7,25827.7|42860|0|1
43,41,8,6,16,0
25,5,10,1,7,27852.6|19990|6|0
7,27,9,1,7,22256.1|8427|0|1
26,29,16,1,8,18208.9|18033|-1|0
24,30,23,1,7,20560.1|22375|3|1
22,14,48,1,8,23148|17263|-1|0
7,9,23,1,8,22518.6|1974|-1|0
35,28,45,1,7,34065.8|29786|6|1
24,10,28,1,7,19758.1|18699|2|1
14,49,31,1,7,25232.6|18436|6|1
27,3,29,1,7,23719.9|27501|1|4
27,33,42,5,13,33783.7
36,45,30,6,16,0
19,30,10,1,8,20355.5|8048|-1|0
35,23,10,1,8,20557.8|32231|-1|0
19,8,15,1,7,17410.4|11746|1|7
1,37,27,1,7,26641.3|2577|5|1
19,42,4,1,7,28558|15002|1|1
31,19,18,6,16,0
21,47,20,1,7,24073.5|21422|1|6
38,0,19,1,7,21065.7|27581|1|4
31,37,14,1,8,22829.5|36490|-1|0
0,26,44,3,10,0
40,14,38,1,8,28404|40363|-1|0
16,6,13,1,7,27852.6|19990|6|2
41,43,14,1,7,30292.7|34166|4|1
45,36,23,1,7,21381.6|38825|4|1
7,45,25,6,16,0
36,28,11,1,8,18486.9|33823|-1|0
0,22,40,3,10,0
21,33,7,1,7,22924.1|10809|3|1
0,39,44,3,9,0
8,19,34,1,8,21581.8|2292|-1|0
31,10,7,1,8,24175.4|26269|-1|0
25,31,31,1,7,17367.8|26712|1|1
45,20,40,1,8,39773.1|41100|-1|0
43,7,24,1,8,24649.1|36933|-1|0
26,15,46,1,8,25353.5|21616|-1|0
31,27,11,1,7,20557.8|32231|4|1
10,7,17,5,13,29981.7
25,33,4,6,16,0
23,26,34,1,8,20251.5|12040|-1|0
25,42,32,1,7,18788.5|25902|4|2
43,27,19,1,8,18425.7|36305|-1|0
47,7,39,1,7,31273.7|38149|1|2
5,9,28,1,8,22518.6|1974|-1|0
21,6,31,1,7,19775.3|20126|1|1
7,15,43,1,8,30034.5|5620|-1|0
29,1,10,1,7,21065.7|27581|6|9
43,16,24,1,7,25833.1|43639|3|1
4,32,15,1,8,21950.6|5996|-1|0
40,16,41,1,7,31566.2|39290|2|4
0,39,2,6,16,0
8,7,12,1,7,23936|7620|4|3
1,15,12,1,7,23918.1|981|4|1
9,44,30,1,7,25192.7|7386|2|1
18,7,20,1,7,25998|16970|6|0
16,28,26,1,8,19633.3|14805|-1|0
36,32,8,1,7,30292.7|34166|4|1
48,24,43,1,7,45618.9|42137|2|3
43,40,2,1,7,27457.7|33976|3|4
4,48,38,2,4,0
40,21,28,1,7,20397.2|41492|1|1
15,28,37,1,8,18352.1|12048|-1|0
0,26,9,1,7,23918.1|981|4|1
5,38,11,1,7,30071.2|2444|3|5
35,27,22,1,8,18914.9|33818|-1|0
36,34,16,1,7,18615.6|39717|6|2
17,28,31,1,8,19887.2|14730|-1|0
17,5,33,5,14,16624.2
32,35,28,1,7,19402|33016|6|1
17,20,15,1,7,18408.7|10449|5|1
26,16,34,1,7,20582.4|27813|3|1
44,40,14,1,7,30367.9|40793|6|1
24,15,45,1,8,23148|17263|-1|0
35,19,6,1,7,20557.8|32231|6|0
2,28,37,1,8,30670|245|-1|0
24,3,20,6,16,0
0,21,23,6,16,0
31,12,45,1,7,28347.2|39290|2|8
16,23,30,1,7,18964.9|10704|3|4
20,5,39,1,8,19185.5|18660|-1|0
0,42,4,6,16,0
10,23,26,1,8,21478|1568|-1|0
24,42,37,1,8,20291.6|27275|-1|0
21,10,17,1,8,19748.1|23247|-1|0
43,7,20,1,7,22988.8|41140|2|1
23,27,32,1,7,18790.4|17801|6|4
28,17,38,1,7,21013.8|32180|2|1
16,4,9,1,7,24038.4|15493|3|2
15,6,28,6,16,0
11,5,19,1,7,24617.2|2667|1|1
47,47,21,3,10,0
13,26,22,1,7,18449.1|8093|6|0
23,10,4,1,7,26343.5|29042|5|6
