x,y,z,Type,State,extra
19,6,32,1,8,30426.9|35827|-1|0
9,19,7,1,7,20774.6|7107|6|0
39,2,25,1,8,33885.1|35827|-1|0
5,42,42,1,7,46995.6|3843|1|1
13,13,26,1,7,17389.3|11746|4|1
25,42,48,3,9,0
1,42,20,1,8,34007.2|8427|-1|0
31,31,38,1,7,44339.2|42137|6|4
19,18,10,1,7,26343.5|29042|6|2
39,6,49,3,10,0
10,47,28,1,7,43243.9|2251|6|3
48,35,22,1,7,28720.5|25902|5|1
22,41,13,1,8,18858|32664|-1|0
22,2,5,1,8,23719.9|27501|-1|0
39,2,5,1,7,25035.6|29048|5|2
45,15,43,1,7,45114|36987|6|1
34,2,8,6,16,0
22,2,15,6,16,0
49,6,35,3,9,0
16,22,0,1,7,29647.1|3219|3|2
18,33,49,3,9,0
48,24,16,1,8,21381.6|38825|-1|0
37,20,11,1,7,18202.5|18800|4|3
0,41,48,2,4,0
12,26,26,1,7,28492.9|21297|5|1
3,42,32,1,7,45224.8|8427|4|2
43,47,8,1,7,23195.1|31537|5|1
49,28,17,1,7,21381.6|38825|6|0
46,26,45,2,4,0
34,26,35,1,7,44339.2|42137|5|2
0,44,40,2,4,0
30,6,6,1,8,23936|7620|-1|0
48,4,42,2,4,0
24,32,34,6,16,0
10,20,3,1,7,17833.2|9169|2|1
30,6,31,1,8,33885.1|35827|-1|0
37,15,42,2,4,0
22,15,14,1,7,19853.1|22377|1|1
30,45,33,1,7,38429.6|29786|3|1
30,13,49,1,7,33255.4|11674|4|3
29,34,35,1,8,38384.4|8673|-1|0
38,40,7,1,8,21168.4|41357|-1|0
49,32,48,3,9,0
9,2,30,1,7,25998|16970|5|2
32,43,39,1,7,43666.6|43015|2|1
29,40,15,1,7,24149.7|40830|3|2
0,42,11,1,8,29236.9|13778|-1|0
46,48,17,1,7,34134|42059|6|0
37,23,8,1,7,23967.6|25583|4|1
5,22,40,1,7,39459.3|36977|2|1
24,43,15,6,16,0
34,3,40,1,8,34361.3|30629|-1|0
26,12,23,1,7,19853.1|22377|4|2
14,3,20,1,8,19351.1|11746|-1|0
36,2,35,1,7,38592|27501|1|2
10,49,47,2,4,0
48,46,47,2,5,0
29,26,6,1,7,18374.9|29335|4|3
0,47,8,1,7,28567.8|15002|1|1
43,28,38,1,7,42134|33743|3|3
42,0,0,5,13,29206.5
13,41,24,1,7,28941.9|10704|6|1
3,26,23,1,7,28492.9|21297|5|1
2,49,38,3,10,0
4,23,17,1,8,27833.5|3745|-1|0
48,35,10,1,8,21168.4|41357|-1|0
45,43,29,6,16,0
0,8,4,6,16,0
2,31,25,1,7,33957.7|8427|4|2
27,31,0,6,16,0
