x,y,z,Type,State,extra
17,28,22,1,8,33085.4|723216|-1|0
49,32,13,2,5,0
6,19,30,2,4,0
46,30,15,1,8,44017.8|15493|-1|0
26,12,9,1,7,21703.7|14591|6|0
46,10,8,6,16,0
29,26,24,1,7,23719.9|27501|3|1
17,16,8,1,7,24482|981|1|1
49,21,3,3,9,0
47,49,0,2,4,0
9,2,7,1,8,27465.7|26070|-1|0
42,33,11,1,7,43305.6|36231|3|3
49,35,6,2,4,0
41,32,0,2,4,0
32,35,3,6,16,0
6,8,17,1,7,23719.9|27501|3|1
0,4,48,2,4,0
41,11,32,6,16,0
2,26,18,6,16,0
18,27,30,1,7,23719.9|27501|3|1
15,12,8,6,16,0
29,23,20,1,7,28787.5|114087|2|3
48,12,20,6,16,0
26,1,17,1,7,20756.8|29938|5|3
0,40,20,8,19,0
14,6,33,1,7,24080.5|21865|3|1
3,0,45,2,4,0
36,1,16,5,13,44125.9
10,5,23,1,7,32508.9|994|3|3
0,6,26,1,8,27833.5|3745|-1|0
6,3,17,6,16,0
36,37,1,6,16,0
49,48,4,6,16,0
3,12,27,1,8,20914.7|7749|-1|0
20,49,7,3,9,0
24,0,45,5,13,45981.5
12,13,16,1,7,21947.2|36179|6|5
40,14,34,1,7,33085.4|29786|1|3
13,10,35,1,8,24966.4|9169|-1|0
37,32,2,1,7,44233.8|114087|2|1
9,8,9,1,7,23967.6|25583|6|0
19,23,33,1,8,45521.2|31963|-1|0
23,33,14,1,8,42607.4|29335|-1|0
29,9,7,1,7,27457.7|581078|5|1
4,29,17,1,8,37843.2|42382|-1|0
6,33,36,1,8,41487.6|765160|-1|0
13,3,18,1,7,22034.7|29938|6|1
27,4,31,1,8,25042.3|27194|-1|0
7,12,35,1,7,29223.9|26333|2|1
8,37,42,1,7,41487.6|765160|6|1
49,49,11,2,4,0
24,6,32,1,8,45523.6|31963|-1|0
33,27,13,1,7,38064.3|114087|1|1
20,34,5,6,16,0
46,9,25,1,7,26580.7|41856|1|1
25,15,22,1,7,27457.7|33976|3|3
13,36,38,1,7,41487.6|765160|6|1
17,27,10,6,16,0
46,49,0,2,4,0
24,13,26,1,7,26764.2|12647|3|4
44,2,13,1,7,29867.3|35575|3|1
0,23,43,5,13,29621.8
48,49,3,2,4,0
2,4,22,1,7,27842.2|26333|2|1
38,48,4,6,16,0
30,44,45,1,8,44339.2|42137|-1|0
28,2,4,1,7,27457.7|581078|2|1
41,49,4,6,16,0
43,42,26,1,7,46457.9|27194|5|3
48,27,45,1,7,24574.2|18975|1|2
31,8,13,1,8,20391|1078193|-1|0
6,0,30,5,13,28740.4
2,18,46,1,7,30642.4|814239|3|1
14,1,17,1,7,21179.5|11746|2|2
37,4,17,1,7,26580.7|729355|1|1
31,0,9,1,8,22605.3|29938|-1|0
44,19,21,6,16,0
16,3,4,1,8,23967.6|25583|-1|0
