x,y,z,Type,State,extra
29,45,0,3,10,0
26,29,1,1,8,36967.8|40793|-1|0
19,21,40,1,7,45521.2|31963|2|1
23,3,40,1,7,30451.8|30629|1|5
14,49,2,3,9,0
45,49,15,3,9,0
39,1,38,1,8,27043.7|14085|-1|0
33,23,19,1,7,27457.7|33976|2|2
1,19,6,6,16,0
0,28,8,6,16,0
38,26,7,1,7,35375|22377|6|1
48,18,29,1,7,26388.8|41140|4|1
27,9,10,1,7,21179.5|11746|6|0
10,44,9,6,16,0
0,16,5,1,7,29045.2|2501|3|2
48,49,24,2,4,0
33,40,41,1,8,44339.2|42137|-1|0
40,22,7,6,16,0
43,1,14,1,7,25065.4|41140|1|3
36,49,2,6,16,0
16,26,40,1,8,37929.6|8427|-1|0
17,20,46,1,7,35771|36977|3|1
28,11,10,1,8,29796.6|43637|-1|0
47,23,6,1,7,37394.1|35575|3|1
16,4,33,1,8,30451.8|30629|-1|0
12,30,4,1,7,26664.9|8241|5|1
25,33,17,1,8,40046.8|17693|-1|0
3,11,4,1,8,22850.2|36179|-1|0
30,7,28,1,7,30451.8|30629|5|2
48,49,3,3,10,0
26,43,40,1,8,43075.4|27343|-1|0
24,37,0,4,0,42278.9
30,25,3,1,8,31649.8|29335|-1|0
43,49,16,2,5,0
18,49,1,3,10,0
36,36,28,1,7,30302.6|37047|1|2
2,15,3,1,7,29045.2|2501|6|0
35,15,15,4,0,48788.7
23,40,11,6,16,0
40,20,25,1,7,25240|36045|1|2
8,41,13,1,7,36202.5|20546|2|1
11,38,3,1,8,38301.3|22607|-1|0
31,35,3,1,7,42875.8|29335|4|1
32,37,11,1,7,41875.7|43639|2|2
14,14,1,1,7,24482|981|6|3
0,10,23,6,16,0
48,14,17,1,7,45114|36987|1|2
41,5,27,6,16,0
16,24,28,1,8,23719.9|27501|-1|0
34,22,40,1,7,45521.2|31963|3|3
36,12,12,1,7,24065|15493|6|0
48,39,7,3,9,0
33,2,3,1,8,29859.7|36523|-1|0
8,12,13,1,8,18042|6959|-1|0
7,2,36,5,14,31742.7
34,16,30,1,7,45523.6|31963|2|1
40,15,15,1,7,26388.8|41140|3|1
21,37,5,1,8,40124.4|40793|-1|0
47,16,27,1,7,26580.7|41856|4|2
36,5,18,5,14,30500.2
43,8,21,6,16,0
37,15,9,1,8,24038.4|15493|-1|0
28,3,22,1,8,19716.3|767203|-1|0
11,11,38,1,7,20914.7|7749|5|1
49,49,49,2,4,0
32,30,6,1,7,35803|22377|6|1
18,11,19,1,7,21179.5|11746|1|1
9,34,25,1,8,33085.4|723216|-1|0
9,14,0,5,13,41887.2
28,6,48,1,8,43106.1|16224|-1|0
