x,y,z,Type,State,extra
49,22,34,8,19,0
3,27,44,8,19,0
47,21,43,8,19,0
5,29,46,8,19,0
47,20,48,8,19,0
3,35,33,8,19,0
0,25,45,8,19,0
33,12,38,8,19,0
46,5,27,8,17,0
17,33,41,8,19,0
49,22,38,8,19,0
2,38,15,8,19,0
36,14,41,8,19,0
44,12,27,8,19,0
0,39,26,8,19,0
17,10,42,8,19,0
8,23,47,8,19,0
10,0,39,8,19,0
0,40,18,8,19,0
6,26,44,8,19,0
32,12,37,8,19,0
3,26,45,8,19,0
0,40,17,8,19,0
10,0,38,8,19,0
49,18,48,8,19,0
25,15,33,8,19,0
2,37,42,8,19,0
10,3,40,8,19,0
28,12,33,8,19,0
45,20,44,8,19,0
1,38,25,8,19,0
0,39,40,8,19,0
17,6,38,8,19,0
0,42,27,8,19,0
33,18,48,8,19,0
17,5,37,8,19,0
3,28,43,8,19,0
8,0,38,8,19,0
49,18,30,8,19,0
12,0,37,8,19,0
0,40,21,8,19,0
3,31,40,8,19,0
1,47,31,8,19,0
18,32,42,8,19,0
0,41,27,8,19,0
6,0,38,8,19,0
27,13,33,8,19,0
17,9,41,8,19,0
44,13,27,8,19,0
21,24,47,8,19,0
7,0,38,8,19,0
22,23,47,8,19,0
5,27,46,8,19,0
19,30,43,8,19,0
0,40,22,8,19,0
3,35,29,8,19,0
5,31,46,8,19,0
9,40,46,8,19,0
3,35,28,8,19,0
22,21,43,8,19,0
17,2,34,8,19,0
49,22,35,8,19,0
5,44,34,8,19,0
41,19,46,8,19,0
44,11,27,8,19,0
2,38,25,8,19,0
0,40,19,8,19,0
9,4,40,8,19,0
13,0,36,8,19,0
3,36,27,8,19,0
47,16,28,8,19,0
25,22,40,8,19,0
35,13,40,8,19,0
12,21,47,8,19,0
4,24,45,8,19,0
10,2,40,8,19,0
9,29,41,8,19,0
10,23,47,8,19,0
1,39,16,8,19,0
40,18,45,8,19,0
4,35,44,8,19,0
31,12,36,8,19,0
17,12,44,8,19,0
6,23,47,8,19,0
8,38,6,8,17,0
4,0,38,8,19,0
17,3,35,8,19,0
9,6,38,8,19,0
2,24,45,8,19,0
9,46,49,8,19,0
11,0,38,8,19,0
2,48,32,8,19,0
49,22,41,8,19,0
44,20,45,8,19,0
9,45,49,8,19,0
48,21,43,8,19,0
7,22,48,8,19,0
4,37,10,8,19,0
4,37,12,8,19,0
15,0,34,8,19,0
17,4,36,8,19,0
3,25,46,8,19,0
49,22,39,8,19,0
3,32,39,8,19,0
25,18,36,8,19,0
25,16,34,8,19,0
49,22,40,8,19,0
30,12,35,8,19,0
5,0,38,8,19,0
26,14,33,8,19,0
4,37,11,8,19,0
0,46,30,8,19,0
8,47,49,8,19,0
37,15,42,8,19,0
49,22,37,8,19,0
5,33,45,8,19,0
19,26,47,8,19,0
39,17,44,8,19,0
19,14,46,8,19,0
5,24,46,8,19,0
46,15,27,8,19,0
9,36,42,8,19,0
10,1,40,8,19,0
8,28,42,8,19,0
0,1,38,8,17,0
5,34,45,8,19,0
10,34,40,8,19,0
36,19,47,8,19,0
44,9,27,8,19,0
1,38,41,8,19,0
48,19,47,8,19,0
17,11,43,8,19,0
22,21,45,8,19,0
2,0,38,8,19,0
25,17,35,8,19,0
24,22,41,8,19,0
22,21,44,8,19,0
3,35,35,8,19,0
9,39,45,8,19,0
49,22,36,8,19,0
46,20,47,8,19,0
25,20,38,8,19,0
22,22,46,8,19,0
9,37,43,8,19,0
43,20,46,8,19,0
6,49,47,8,19,0
0,1,38,8,19,0
1,0,38,8,19,0
10,7,37,8,19,0
1,40,38,8,19,0
0,40,26,8,19,0
3,30,41,8,19,0
10,33,40,8,19,0
3,42,36,8,19,0
21,16,48,8,19,0
5,25,45,8,19,0
45,19,48,8,19,0
19,31,42,8,19,0
7,27,43,8,19,0
25,21,39,8,19,0
0,44,28,8,19,0
44,18,47,8,19,0
5,26,46,8,19,0
19,27,46,8,19,0
38,20,47,8,19,0
42,20,47,8,19,0
29,12,34,8,19,0
9,0,38,8,19,0
44,10,27,8,19,0
3,35,36,8,19,0
5,25,46,8,19,0
3,29,42,8,19,0
34,12,39,8,19,0
3,49,34,8,17,0
20,25,47,8,19,0
3,36,43,8,19,0
45,8,27,8,19,0
3,35,31,8,19,0
23,22,42,8,19,0
0,45,29,8,19,0
38,16,43,8,19,0
41,20,48,8,19,0
43,19,46,8,19,0
9,44,49,8,19,0
35,19,48,8,19,0
39,20,46,8,19,0
8,5,39,8,19,0
16,1,34,8,19,0
2,41,37,8,19,0
10,31,40,8,19,0
48,17,29,8,19,0
4,43,35,8,19,0
11,22,48,8,19,0
49,20,32,8,19,0
25,19,37,8,19,0
19,28,45,8,19,0
1,24,46,8,19,0
17,7,39,8,19,0
5,28,46,8,19,0
3,35,32,8,19,0
20,15,47,8,19,0
45,14,28,8,19,0
6,45,32,8,17,0
9,38,44,8,19,0
0,39,39,8,19,0
9,41,47,8,19,0
0,40,20,8,19,0
14,0,35,8,19,0
3,35,30,8,19,0
27,15,48,8,19,0
0,43,27,8,19,0
1,39,24,8,19,0
9,43,49,8,19,0
9,24,46,8,19,0
11,8,38,8,17,0
40,20,47,8,19,0
3,0,38,8,19,0
3,37,14,8,19,0
10,32,40,8,19,0
3,35,34,8,19,0
6,49,47,8,17,0
9,35,41,8,19,0
49,21,42,8,19,0
9,42,48,8,19,0
0,40,23,8,19,0
10,30,40,8,19,0
4,37,13,8,19,0
3,49,33,8,19,0
5,30,46,8,19,0
18,13,45,8,19,0
49,21,33,8,19,0
3,34,37,8,19,0
7,48,48,8,19,0
3,33,38,8,19,0
12,38,36,8,17,0
46,20,43,8,19,0
49,19,31,8,19,0
17,8,40,8,19,0
3,37,26,8,19,0
5,32,45,8,19,0
19,29,44,8,19,0
46,7,27,8,19,0
5,38,9,8,19,0
11,8,38,8,19,0
16,34,40,8,19,0
6,45,33,8,19,0
15,35,39,8,19,0
46,6,27,8,19,0
6,38,8,8,19,0
5,37,8,8,17,0
14,36,38,8,19,0
46,5,27,8,19,0
6,45,32,8,19,0
4,37,9,8,19,0
7,38,7,8,19,0
3,49,34,8,19,0
13,37,37,8,19,0
31,13,18,1,7,20914.7|7749|4|1
0,31,46,2,4,0
45,49,27,1,7,31508|33510|6|0
48,49,49,2,4,0
4,8,36,1,8,30383.9|11753|-1|0
8,0,47,5,13,36561.7
32,46,5,1,8,29720.6|22607|-1|0
44,44,20,1,7,24201.9|27194|4|1
45,45,49,2,4,0
4,21,49,2,5,0
1,38,8,6,16,0
1,36,28,1,8,34077.9|2251|-1|0
49,26,40,3,10,0
23,22,33,1,7,21853.8|11674|4|1
0,34,48,3,9,0
30,19,17,6,16,0
23,2,49,1,7,31702.2|17058|1|2
41,2,3,1,8,24038.4|15493|-1|0
31,15,1,1,7,23936|7620|5|5
40,9,43,6,16,0
8,40,11,1,8,21675.2|13778|-1|0
39,9,13,1,7,18202.5|18800|3|3
26,21,21,1,8,20297.3|23627|-1|0
0,39,40,2,4,0
49,22,45,3,10,0
42,12,6,1,7,22597.3|37047|6|3
32,12,0,1,8,24038.4|15493|-1|0
47,49,48,2,4,0
13,44,16,1,8,20101.8|2344|-1|0
47,34,49,2,4,0
11,5,28,1,7,25998|16970|6|4
28,36,41,1,7,35609.2|10704|6|0
0,16,11,1,8,23842.9|2019|-1|0
41,30,42,1,7,48193.6|42137|6|0
33,13,19,1,7,18758.7|29423|2|2
45,24,27,1,7,28307.2|33743|6|1
49,9,44,2,5,0
12,35,29,1,7,26296.7|11877|1|1
43,13,46,6,16,0
17,36,31,1,7,34471|10704|6|4
13,16,37,1,7,29085.9|11674|4|1
10,19,5,1,7,24482|981|4|1
46,27,7,1,7,29867.3|35575|6|3
18,38,38,1,7,34587.2|10704|6|0
24,36,13,1,8,18042|6959|-1|0
28,48,37,1,7,32666|33510|6|0
38,36,40,5,13,39239.6
7,20,31,6,16,0
9,37,11,1,8,28319.5|2545|-1|0
25,21,1,1,7,20208.3|32231|3|1
10,36,25,1,7,28038.5|6795|6|2
49,12,15,5,13,20203.7
28,46,0,5,13,20656.3
28,46,18,1,8,24149.7|40830|-1|0
38,5,0,5,13,21202.5
5,3,31,1,7,23951.3|994|1|2
25,27,9,5,13,32105.2
29,29,31,1,8,22478.7|32664|-1|0
48,37,14,1,7,23195.1|31537|6|1
3,49,48,3,9,0
32,14,42,1,8,39444.6|17058|-1|0
24,9,3,1,7,26343.5|29042|5|2
46,29,4,1,8,17680.9|36231|-1|0
16,22,10,1,7,20684.9|3816|1|1
13,21,33,1,8,28357.6|11713|-1|0
30,44,25,1,7,24073.5|21422|4|1
17,33,31,1,8,24730.5|8482|-1|0
24,41,6,6,16,0
45,24,16,1,8,26196.1|33743|-1|0
9,23,2,1,8,22825.8|20546|-1|0
16,39,37,1,8,34543.9|17764|-1|0
29,6,5,1,8,22631.2|15656|-1|0
47,9,48,2,4,0
3,28,19,1,8,21819|13084|-1|0
41,1,40,1,8,40668.4|35827|-1|0
41,14,43,6,16,0
39,49,47,2,4,0
12,7,28,5,13,35446
3,34,12,1,7,28319.5|2545|6|0
40,49,8,1,8,29135.5|40080|-1|0
5,16,37,1,7,32738.9|16224|1|2
43,0,49,2,4,0
8,25,48,6,16,0
39,22,28,1,8,36786.8|42137|-1|0
24,34,45,1,7,35956.1|41583|3|1
28,46,33,1,7,28368.2|25436|6|4
38,47,22,1,8,24149.7|40830|-1|0
14,44,5,1,8,24814.7|16871|-1|0
39,3,25,1,8,25576.3|41100|-1|0
40,4,0,5,13,30139
3,46,10,1,8,29608.3|15339|-1|0
