x,y,z,ECM_density,Fib_field
0,0,0,1892.58,0.324141
0,0,1,2060.42,0.369206
0,0,2,2149.17,0.387685
0,0,3,2164.86,0.378501
0,0,4,2123.45,0.347914
0,0,5,2046.44,0.306387
0,0,6,1955.07,0.264009
0,0,7,1864.24,0.227015
0,0,8,1779.81,0.196838
0,0,9,1700.91,0.171461
0,0,10,1625.64,0.147864
0,0,11,1554.75,0.123835
0,0,12,1493.95,0.0993751
0,0,13,1449.21,0.075866
0,0,14,1424.46,0.0556273
0,0,15,1418.74,0.0407821
0,0,16,1426.17,0.0324994
0,0,17,1438.78,0.0311184
0,0,18,1448.73,0.0361062
0,0,19,1450.31,0.0465059
0,0,20,1440.22,0.0608943
0,0,21,1417.75,0.0777061
0,0,22,1383.94,0.0949319
0,0,23,1341.68,0.110173
0,0,24,1294.97,0.120845
0,0,25,1248.08,0.124892
0,0,26,1204.31,0.121558
0,0,27,1165.09,0.111916
0,0,28,1129.84,0.0986894
0,0,29,1096.66,0.0850695
0,0,30,1063.72,0.0739675
0,0,31,1029.83,0.0670035
0,0,32,994.999,0.0647074
0,0,33,960.308,0.0667889
0,0,34,927.088,0.0726857
0,0,35,896.259,0.0814437
0,0,36,867.518,0.0915563
0,0,37,840.361,0.100765
0,0,38,813.906,0.106295
0,0,39,788.882,0.106107
0,0,40,766.847,0.099511
0,0,41,751.879,0.0880277
0,0,42,748.655,0.0747856
0,0,43,760.428,0.0634258
0,0,44,786.67,0.0567424
0,0,45,821.332,0.0556135
0,0,46,853.28,0.0587318
0,0,47,869.465,0.0631213
0,0,48,859.148,0.065365
0,0,49,818.156,0.0630126
0,1,0,2028.35,0.374165
0,1,1,2207.88,0.429523
0,1,2,2304.96,0.455067
0,1,3,2326.8,0.448632
0,1,4,2289.84,0.416338
0,1,5,2215.42,0.369412
0,1,6,2124.48,0.319262
0,1,7,2031.77,0.273611
0,1,8,1943.33,0.235181
0,1,9,1858.84,0.202812
0,1,10,1777.3,0.173772
0,1,11,1700.73,0.145623
0,1,12,1636.1,0.117854
0,1,13,1590.45,0.0914034
0,1,14,1567.89,0.0683512
0,1,15,1566.81,0.0510026
0,1,16,1579.97,0.0408295
0,1,17,1597.88,0.0384893
0,1,18,1611.52,0.0435715
0,1,19,1614.48,0.0550592
0,1,20,1603.24,0.0712065
0,1,21,1577.27,0.0900547
0,1,22,1538.09,0.10917
0,1,23,1489.46,0.12583
0,1,24,1436.45,0.137317
0,1,25,1384.25,0.141649
0,1,26,1336.6,0.138341
0,1,27,1294.68,0.128826
0,1,28,1257.03,0.116119
0,1,29,1220.75,0.103453
0,1,30,1183.37,0.0935933
0,1,31,1143.66,0.0878914
0,1,32,1102.16,0.0866253
0,1,33,1060.7,0.0894122
0,1,34,1021.2,0.0957343
0,1,35,984.844,0.104695
0,1,36,951.181,0.114752
0,1,37,919.483,0.123531
0,1,38,888.69,0.128099
0,1,39,859.659,0.126399
0,1,40,834.23,0.117892
0,1,41,816.754,0.104322
0,1,42,811.942,0.0890216
0,1,43,822.68,0.075751
0,1,44,847.759,0.0673126
0,1,45,880.364,0.0645115
0,1,46,908.748,0.0659607
0,1,47,919.603,0.0686423
0,1,48,902.321,0.0691918
0,1,49,853.239,0.0652958
0,2,0,2090.35,0.404125
0,2,1,2277.89,0.467208
0,2,2,2382.46,0.499134
0,2,3,2411.73,0.496673
0,2,4,2381.97,0.465268
0,2,5,2313.84,0.416054
0,2,6,2227.35,0.360994
0,2,7,2136.61,0.308912
0,2,8,2047.68,0.263887
0,2,9,1960.95,0.225953
0,2,10,1876.6,0.192994
0,2,11,1797.94,0.162478
0,2,12,1732.96,0.13325
0,2,13,1689.33,0.105561
0,2,14,1670.84,0.0810088
0,2,15,1675.04,0.0619921
0,2,16,1693.41,0.0503491
0,2,17,1715.42,0.0471722
0,2,18,1731.39,0.0522752
0,2,19,1734.77,0.0646051
0,2,20,1722.17,0.0820428
0,2,21,1693.33,0.102161
0,2,22,1650.23,0.122094
0,2,23,1597.26,0.138941
0,2,24,1540.29,0.15015
0,2,25,1485.22,0.154179
0,2,26,1436.07,0.151075
0,2,27,1393.64,0.142654
0,2,28,1355.51,0.131962
0,2,29,1317.75,0.121843
0,2,30,1277.18,0.11447
0,2,31,1232.56,0.11064
0,2,32,1184.95,0.110294
0,2,33,1137.02,0.113049
0,2,34,1091.39,0.118597
0,2,35,1049.65,0.126282
0,2,36,1011.43,0.134724
0,2,37,975.953,0.14169
0,2,38,942.12,0.144373
0,2,39,910.84,0.140946
0,2,40,883.963,0.131112
0,2,41,865.524,0.11669
0,2,42,859.584,0.100862
