x,y,z,ECM_density,Fib_field
0,0,0,1864.26,0.251839
0,0,1,2029.4,0.300464
0,0,2,2117.64,0.334965
0,0,3,2134.89,0.35113
0,0,4,2096.95,0.347979
0,0,5,2024.84,0.327398
0,0,6,1939.11,0.29326
0,0,7,1853.87,0.250703
0,0,8,1774.39,0.205274
0,0,9,1699.63,0.16205
0,0,10,1627.85,0.124822
0,0,11,1560.14,0.0953924
0,0,12,1502.42,0.0739002
0,0,13,1460.67,0.059215
0,0,14,1438.64,0.049544
0,0,15,1435,0.0437594
0,0,16,1443.54,0.0414977
0,0,17,1456.07,0.043175
0,0,18,1464.73,0.0491986
0,0,19,1463.95,0.059305
0,0,20,1450.69,0.0720922
0,0,21,1424.56,0.0853385
0,0,22,1386.99,0.096787
0,0,23,1341.24,0.105172
0,0,24,1291.7,0.110907
0,0,25,1242.93,0.115706
0,0,26,1198.36,0.121495
0,0,27,1159.35,0.129237
0,0,28,1125,0.138291
0,0,29,1092.99,0.146839
0,0,30,1061.01,0.152908
0,0,31,1027.48,0.155187
0,0,32,992.181,0.15323
0,0,33,956.128,0.146947
0,0,34,920.784,0.13621
0,0,35,887.374,0.121179
0,0,36,856.116,0.102356
0,0,37,827.143,0.0812865
0,0,38,800.179,0.0602602
0,0,39,776.243,0.0417489
0,0,40,756.774,0.0274324
0,0,41,745.283,0.018363
0,0,42,745.615,0.0147801
0,0,43,760.221,0.016398
0,0,44,788.05,0.0225729
0,0,45,822.963,0.0320917
0,0,46,854.135,0.0429953
0,0,47,869.088,0.0526476
0,0,48,857.707,0.0583661
0,0,49,816.302,0.0583829
0,1,0,1996.08,0.291149
0,1,1,2172.46,0.348484
0,1,2,2268.62,0.389562
0,1,3,2291.73,0.409279
0,1,4,2258.12,0.40633
0,1,5,2188.77,0.382855
0,1,6,2103.94,0.343405
0,1,7,2017.53,0.294131
0,1,8,1934.85,0.24171
0,1,9,1855.23,0.192245
0,1,10,1777.77,0.150206
0,1,11,1704.82,0.117566
0,1,12,1643.67,0.0941423
0,1,13,1601.47,0.078243
0,1,14,1582.15,0.0674273
0,1,15,1583.74,0.0602135
0,1,16,1598.55,0.0562053
0,1,17,1616.83,0.0560745
0,1,18,1629.44,0.0605442
0,1,19,1630.12,0.0695649
0,1,20,1615.64,0.0817469
0,1,21,1585.8,0.0947951
0,1,22,1542.59,0.106444
0,1,23,1490.17,0.115685
0,1,24,1434.01,0.12344
0,1,25,1379.62,0.131978
0,1,26,1330.83,0.143445
0,1,27,1288.68,0.158363
0,1,28,1251.38,0.17485
0,1,29,1215.62,0.18939
0,1,30,1178.51,0.198468
0,1,31,1138.53,0.20001
0,1,32,1096.04,0.193895
0,1,33,1052.84,0.181238
0,1,34,1010.96,0.163429
0,1,35,971.839,0.141875
0,1,36,935.527,0.117716
0,1,37,901.959,0.0925737
0,1,38,870.759,0.0684831
0,1,39,843.124,0.0476127
0,1,40,820.772,0.0314384
0,1,41,807.426,0.0209308
0,1,42,806.869,0.0162768
0,1,43,821.091,0.0171164
0,1,44,848.312,0.0226909
0,1,45,881.616,0.0316849
0,1,46,909.573,0.0420753
0,1,47,919.463,0.0512389
0,1,48,901.297,0.056571
0,1,49,851.898,0.056393
0,2,0,2055.7,0.313749
0,2,1,2239.71,0.376728
0,2,2,2343,0.422455
0,2,3,2373.22,0.445209
0,2,4,2346.62,0.44333
0,2,5,2283.55,0.41892
0,2,6,2203.38,0.376802
0,2,7,2119.36,0.323757
0,2,8,2036.71,0.267315
0,2,9,1955.34,0.214432
0,2,10,1875.42,0.17014
0,2,11,1800.59,0.136496
0,2,12,1739.28,0.11291
0,2,13,1699.35,0.0970744
0,2,14,1684.51,0.0859088
0,2,15,1691.86,0.0775988
0,2,16,1712.4,0.0717422
0,2,17,1735.2,0.069281
0,2,18,1750.47,0.0712732
0,2,19,1751.73,0.0779544
0,2,20,1735.92,0.0881106
0,2,21,1703.19,0.0996249
0,2,22,1655.98,0.110522
0,2,23,1599.14,0.120319
0,2,24,1538.9,0.130584
0,2,25,1481.45,0.144123
0,2,26,1430.82,0.163138
0,2,27,1387.59,0.187407
0,2,28,1349.05,0.213422
0,2,29,1310.89,0.235543
0,2,30,1269.67,0.24835
0,2,31,1224,0.248842
0,2,32,1174.89,0.237336
0,2,33,1125.02,0.21654
0,2,34,1077.03,0.189903
0,2,35,1032.7,0.160524
0,2,36,992.066,0.130418
0,2,37,954.968,0.101242
0,2,38,921.007,0.0745445
0,2,39,891.456,0.0518968
0,2,40,868.037,0.0343489
0,2,41,854.135,0.0226428
0,2,42,852.858,0.016846
0,2,43,865.299,0.0165041
0,2,44,888.978,0.0207584
0,2,45,916.815,0.0282747
0,2,46,937.817,0.0371231
0,2,47,940.123,0.0449197
0,2,48,914.709,0.0493732
0,2,49,859.219,0.0490381
0,3,0,2055.81,0.317933
0,3,1,2245.26,0.382741
0,3,2,2355.48,0.430466
0,3,3,2393.8,0.45518
0,3,4,2375.83,0.454922
0,3,5,2320.91,0.431513
0,3,6,2247.25,0.389637
0,3,7,2167.34,0.336245
0,3,8,2086.45,0.279322
0,3,9,2005.35,0.226366
0,3,10,1925.44,0.182743
0,3,11,1851.53,0.150461
0,3,12,1792.72,0.128488
0,3,13,1756.99,0.113941
0,3,14,1747.33,0.103235
0,3,15,1759.78,0.0943262
0,3,16,1784.28,0.0868542
0,3,17,1809.3,0.0820051
0,3,18,1825.01,0.0811301
0,3,19,1825.37,0.0847745
0,3,20,1807.85,0.0920431
0,3,21,1773.07,0.101222
0,3,22,1723.78,0.11087
0,3,23,1665.11,0.121189
0,3,24,1603.58,0.134386
0,3,25,1545.64,0.15368
0,3,26,1495.3,0.181136
0,3,27,1452.71,0.21561
0,3,28,1414.35,0.251847
0,3,29,1375.1,0.282005
0,3,30,1331.03,0.298696
0,3,31,1280.81,0.297953
0,3,32,1226.01,0.280555
0,3,33,1170.11,0.250927
0,3,34,1116.4,0.214771
0,3,35,1067.18,0.17706
0,3,36,1022.76,0.140812
0,3,37,983.12,0.107719
0,3,38,947.982,0.0787519
0,3,39,918.554,0.0547425
0,3,40,896.193,0.0361962
0,3,41,883.356,0.023527
0,3,42,881.894,0.0166301
0,3,43,891.694,0.0149356
0,3,44,909.726,0.0174966
0,3,45,929.393,0.0230254
0,3,46,941.038,0.0297876
0,3,47,934.539,0.0357734
0,3,48,902.404,0.0391364
0,3,49,843.212,0.0387266
0,4,0,2017.25,0.306267
0,4,1,2210.71,0.369198
0,4,2,2327.67,0.416067
0,4,3,2374.41,0.441153
0,4,4,2365.44,0.442366
0,4,5,2318.83,0.421178
0,4,6,2251.58,0.38189
0,4,7,2175.66,0.33126
0,4,8,2096.75,0.2773
0,4,9,2016.75,0.227623
0,4,10,1938.34,0.187574
0,4,11,1867.18,0.158904
0,4,12,1812.46,0.140116
0,4,13,1781.68,0.127882
0,4,14,1776.71,0.118343
0,4,15,1792.48,0.109406
0,4,16,1818.32,0.10082
0,4,17,1842.7,0.0939702
0,4,18,1856.44,0.090429
0,4,19,1854.4,0.0910515
0,4,20,1834.96,0.0953796
0,4,21,1799.23,0.102262
0,4,22,1750.04,0.1109
0,4,23,1692.3,0.122139
0,4,24,1632.21,0.138585
0,4,25,1576.02,0.163571
0,4,26,1527.55,0.198819
0,4,27,1486.7,0.242262
0,4,28,1449.47,0.287184
0,4,29,1410.25,0.323967
0,4,30,1364.67,0.343636
0,4,31,1311.33,0.341447
0,4,32,1252.1,0.318578
0,4,33,1190.98,0.280922
0,4,34,1131.94,0.236155
0,4,35,1077.98,0.190908
0,4,36,1030.08,0.149117
0,4,37,988.671,0.112528
0,4,38,953.725,0.0816018
0,4,39,926.242,0.056492
0,4,40,906.841,0.0371913
0,4,41,896.569,0.0237747
0,4,42,895.644,0.0159508
0,4,43,902.652,0.0130233
0,4,44,914.254,0.0139655
0,4,45,924.83,0.0175663
0,4,46,926.625,0.0223086
0,4,47,911.703,0.0265672
0,4,48,874.299,0.0289407
0,4,49,813.802,0.0285457
0,5,0,1963.48,0.284171
0,5,1,2160,0.342445
0,5,2,2283.1,0.386037
0,5,3,2337.66,0.409746
0,5,4,2336.71,0.411588
0,5,5,2296.97,0.392823
0,5,6,2234.41,0.357395
0,5,7,2160.87,0.311695
0,5,8,2082.84,0.263412
0,5,9,2003.63,0.219819
0,5,10,1927.08,0.18581
0,5,11,1859.27,0.16262
0,5,12,1808.87,0.148277
0,5,13,1782.33,0.139163
0,5,14,1780.23,0.131402
0,5,15,1796.66,0.123042
0,5,16,1820.84,0.114001
0,5,17,1841.86,0.105806
0,5,18,1851.67,0.100201
0,5,19,1846.42,0.0983713
0,5,20,1825.56,0.100415
0,5,21,1790.61,0.105842
0,5,22,1744.1,0.114453
0,5,23,1690.15,0.127457
0,5,24,1634.04,0.147365
0,5,25,1581.37,0.177133
0,5,26,1535.68,0.217887
0,5,27,1496.93,0.266824
0,5,28,1461.15,0.316458
0,5,29,1422.69,0.356348
0,5,30,1376.82,0.376796
0,5,31,1321.88,0.372729
0,5,32,1259.64,0.345602
0,5,33,1194.33,0.3022
0,5,34,1130.47,0.251413
0,5,35,1071.95,0.200901
0,5,36,1020.77,0.155186
0,5,37,978.081,0.116056
0,5,38,944.235,0.0836379
0,5,39,919.892,0.0576448
0,5,40,904.651,0.0377401
0,5,41,897.907,0.0237547
0,5,42,898.168,0.015256
0,5,43,902.854,0.0114389
0,5,44,908.566,0.0112059
0,5,45,910.91,0.0134161
0,5,46,904.154,0.0167119
0,5,47,882.518,0.0197508
0,5,48,841.791,0.0214646
0,5,49,781.884,0.0211397
0,6,0,1914.67,0.257986
0,6,1,2113.67,0.310253
0,6,2,2241.95,0.34913
0,6,3,2302.85,0.370067
0,6,4,2307.93,0.371382
0,6,5,2272.59,0.354397
0,6,6,2212.07,0.322929
0,6,7,2138.48,0.283058
0,6,8,2059.48,0.241964
0,6,9,1979.93,0.206223
0,6,10,1904.64,0.179909
0,6,11,1839.59,0.163513
0,6,12,1792.38,0.154575
0,6,13,1768,0.149302
0,6,14,1765.91,0.143973
0,6,15,1779.78,0.136873
0,6,16,1799.39,0.128102
0,6,17,1815.01,0.11928
0,6,18,1820.07,0.112325
0,6,19,1812.09,0.108837
0,6,20,1791.45,0.109614
0,6,21,1759.8,0.114888
0,6,22,1718.89,0.124909
0,6,23,1671.54,0.140795
0,6,24,1621.52,0.164285
0,6,25,1573.47,0.197307
0,6,26,1530.74,0.240093
0,6,27,1493.7,0.289399
0,6,28,1459.02,0.337929
0,6,29,1421.43,0.375739
0,6,30,1376.05,0.393635
0,6,31,1320.74,0.386879
0,6,32,1256.84,0.357086
0,6,33,1188.44,0.311153
0,6,34,1120.45,0.258122
0,6,35,1057.75,0.205757
0,6,36,1003.51,0.158637
0,6,37,959.85,0.118509
0,6,38,927.502,0.0853724
0,6,39,906.701,0.0588213
0,6,40,895.907,0.0384664
0,6,41,892.914,0.0240744
0,6,42,894.732,0.015175
0,6,43,897.928,0.0109091
0,6,44,899.249,0.0101269
0,6,45,895.493,0.0117236
0,6,46,882.674,0.0143926
0,6,47,856.732,0.0169035
0,6,48,814.567,0.0183479
0,6,49,756.273,0.01806
0,7,0,1883.67,0.233101
0,7,1,2084.92,0.279513
0,7,2,2217.2,0.313511
0,7,3,2282.59,0.331101
0,7,4,2291.31,0.330989
0,7,5,2257.67,0.314795
0,7,6,2196.43,0.286512
0,7,7,2120.26,0.252105
0,7,8,2038.22,0.218255
0,7,9,1956.73,0.190699
0,7,10,1881.34,0.172524
0,7,11,1817.53,0.163396
0,7,12,1771.4,0.160394
0,7,13,1746.33,0.159609
0,7,14,1740.9,0.157488
0,7,15,1749.04,0.152505
0,7,16,1761.79,0.144848
0,7,17,1771.11,0.136168
0,7,18,1772.02,0.128606
0,7,19,1763.21,0.124309
0,7,20,1745.6,0.12493
0,7,21,1720.41,0.131475
0,7,22,1688.13,0.144444
0,7,23,1649.8,0.16436
0,7,24,1607.4,0.191474
0,7,25,1564.49,0.226002
0,7,26,1524.3,0.266972
0,7,27,1488.03,0.311021
0,7,28,1453.49,0.352046
0,7,29,1416.23,0.381997
0,7,30,1371.45,0.393489
0,7,31,1316.46,0.382854
0,7,32,1251.89,0.351787
0,7,33,1181.43,0.306537
0,7,34,1110.19,0.255206
0,7,35,1043.92,0.204705
0,7,36,987.059,0.15907
0,7,37,942.64,0.119854
0,7,38,911.77,0.0870741
0,7,39,894.208,0.0604841
0,7,40,887.335,0.0399139
0,7,41,887.625,0.0252783
0,7,42,891.012,0.0162148
0,7,43,893.602,0.0119101
0,7,44,892.412,0.0112062
0,7,45,885.183,0.0129948
0,7,46,869.125,0.015896
0,7,47,841.237,0.0185967
0,7,48,798.973,0.0201484
0,7,49,742.33,0.0198087
0,8,0,1876.03,0.213311
0,8,1,2079.37,0.255235
0,8,2,2214.42,0.285362
0,8,3,2282.42,0.300019
0,8,4,2292.6,0.298218
0,8,5,2258.39,0.281978
0,8,6,2194.23,0.255693
0,8,7,2113.42,0.225444
0,8,8,2026.49,0.197584
0,8,9,1941.38,0.17713
0,8,10,1864.25,0.166279
0,8,11,1799.81,0.163997
0,8,12,1752.47,0.16699
0,8,13,1723.98,0.171227
0,8,14,1712.37,0.173194
0,8,15,1712.48,0.17136
0,8,16,1717.25,0.165818
0,8,17,1720.67,0.158164
0,8,18,1719.34,0.150801
0,8,19,1712.67,0.146526
0,8,20,1701.43,0.147946
0,8,21,1685.79,0.156858
0,8,22,1664.53,0.173844
0,8,23,1636.71,0.198436
0,8,24,1602.51,0.228868
0,8,25,1564.49,0.26312
0,8,26,1525.93,0.298786
0,8,27,1489.09,0.33266
0,8,28,1453.29,0.360629
0,8,29,1415.27,0.377658
0,8,30,1370.53,0.379223
0,8,31,1315.93,0.363343
0,8,32,1251.28,0.331777
0,8,33,1179.63,0.289568
0,8,34,1106.1,0.243072
0,8,35,1037.13,0.197593
0,8,36,978.199,0.156129
0,8,37,933.189,0.119845
0,8,38,903.488,0.0887845
0,8,39,888.425,0.062994
0,8,40,884.504,0.0426863
0,8,41,887.299,0.0280983
0,8,42,892.147,0.0191285
0,8,43,895.045,0.0151442
0,8,44,893.306,0.015056
0,8,45,885.22,0.0177263
0,8,46,868.528,0.0215924
0,8,47,840.566,0.0250733
0,8,48,798.803,0.0269856
0,8,49,742.972,0.0264056
0,9,0,1892.55,0.20057
0,9,1,2097.73,0.240045
0,9,2,2234.29,0.268085
0,9,3,2303.19,0.281021
0,9,4,2313.07,0.277981
0,9,5,2276.67,0.261316
0,9,6,2208.16,0.23588
0,9,7,2121.35,0.208046
0,9,8,2028.16,0.184084
0,9,9,1937.94,0.168595
0,9,10,1857.49,0.163218
0,9,11,1790.74,0.166523
0,9,12,1740.5,0.175021
0,9,13,1706.93,0.184537
0,9,14,1687.82,0.191411
0,9,15,1679.26,0.193859
0,9,16,1676.46,0.191647
0,9,17,1675.61,0.186175
0,9,18,1674.6,0.180043
0,9,19,1673,0.176647
0,9,20,1670.75,0.179495
0,9,21,1666.42,0.191127
0,9,22,1656.93,0.212143
0,9,23,1639.51,0.240962
0,9,24,1612.83,0.273671
0,9,25,1578.66,0.305859
0,9,26,1540.46,0.333643
0,9,27,1501.61,0.354157
0,9,28,1463.11,0.365667
0,9,29,1423.03,0.36668
0,9,30,1377.47,0.356049
0,9,31,1322.97,0.333797
0,9,32,1258.53,0.301774
0,9,33,1186.46,0.263612
0,9,34,1111.67,0.223582
0,9,35,1040.98,0.18505
0,9,36,980.662,0.149701
0,9,37,935.243,0.118135
0,9,38,906.339,0.0902896
0,9,39,892.957,0.0664447
0,9,40,891.006,0.0471885
0,9,41,895.594,0.033158
0,9,42,901.887,0.0246337
0,9,43,906.048,0.021309
0,9,44,905.627,0.0222717
0,9,45,899.037,0.0263583
0,9,46,883.899,0.0317486
0,9,47,857.211,0.0364396
0,9,48,815.994,0.038833
0,9,49,759.614,0.0377397
0,10,0,1931.26,0.195552
0,10,1,2137.82,0.234763
0,10,2,2274.65,0.262732
0,10,3,2343.01,0.275529
0,10,4,2351.36,0.272178
0,10,5,2311.92,0.255198
0,10,6,2238.54,0.229839
0,10,7,2145.31,0.202842
0,10,8,2045.23,0.180614
0,10,9,1949,0.167691
0,10,10,1864.09,0.165555
0,10,11,1793.97,0.172735
0,10,12,1740.14,0.185755
