x,y,z,ECM_density,Fib_field
0,0,0,1809.55,0.138637
0,0,1,1949.89,0.167073
0,0,2,2023.67,0.189476
0,0,3,2036.76,0.204881
0,0,4,2004.05,0.21409
0,0,5,1944.74,0.218541
0,0,6,1877.4,0.218962
0,0,7,1815.23,0.214795
0,0,8,1763.79,0.204677
0,0,9,1722.37,0.187905
0,0,10,1687.64,0.165468
0,0,11,1656.3,0.140477
0,0,12,1627.6,0.117596
0,0,13,1600.86,0.101295
0,0,14,1575.73,0.0942653
0,0,15,1550.66,0.0965937
0,0,16,1522.93,0.105198
0,0,17,1489.63,0.115287
0,0,18,1448.12,0.121897
0,0,19,1396.96,0.121546
0,0,20,1336.42,0.113086
0,0,21,1268.7,0.0978918
0,0,22,1197.44,0.0788169
0,0,23,1126.58,0.0590965
0,0,24,1059.93,0.0412975
0,0,25,1000.5,0.0269443
0,0,26,950.409,0.0164561
0,0,27,910.591,0.00945996
0,0,28,880.668,0.0052178
0,0,29,859.095,0.00308835
0,0,30,843.2,0.00235842
0,0,31,830.372,0.00299646
0,0,32,818.319,0.00527411
0,0,33,806.177,0.00975728
0,0,34,794.388,0.0170112
0,0,35,784.18,0.0270231
0,0,36,776.796,0.0387169
0,0,37,772.928,0.0499007
0,0,38,771.97,0.0578858
0,0,39,772.55,0.0606148
0,0,40,772.96,0.0576915
0,0,41,772.022,0.0506265
0,0,42,769.401,0.0420661
0,0,43,765.293,0.0344882
0,0,44,759.75,0.0291638
0,0,45,751.872,0.0259269
0,0,46,739.992,0.0237104
0,0,47,722.652,0.0213738
0,0,48,699.702,0.0183063
0,0,49,672.81,0.0145536
0,1,0,1918.43,0.159671
0,1,1,2069.67,0.192919
0,1,2,2151.75,0.219293
0,1,3,2171.34,0.237642
0,1,4,2143.56,0.248946
0,1,5,2087.45,0.254988
0,1,6,2021.43,0.256671
0,1,7,1958.76,0.253258
0,1,8,1905.29,0.242899
0,1,9,1860.72,0.224498
0,1,10,1822.19,0.199079
0,1,11,1786.92,0.170377
0,1,12,1754.63,0.14412
0,1,13,1724.92,0.125882
0,1,14,1697.46,0.118996
0,1,15,1670.46,0.123599
0,1,16,1640.78,0.135875
0,1,17,1605.02,0.149853
0,1,18,1560.12,0.159302
0,1,19,1504.34,0.15982
0,1,20,1437.88,0.14985
0,1,21,1363.1,0.13097
0,1,22,1284.06,0.10668
0,1,23,1205.35,0.0810483
0,1,24,1131.45,0.0574612
0,1,25,1066.01,0.0380629
0,1,26,1011.55,0.0236087
0,1,27,969.135,0.0137908
0,1,28,938.174,0.00772912
0,1,29,916.63,0.0045497
0,1,30,901.105,0.00326843
0,1,31,888.251,0.00365264
0,1,32,875.162,0.00583688
0,1,33,860.737,0.0103041
0,1,34,845.611,0.0175885
0,1,35,831.569,0.0276626
0,1,36,820.559,0.0394238
0,1,37,813.908,0.0506634
0,1,38,811.313,0.0586832
0,1,39,811.414,0.0614426
0,1,40,812.216,0.0585866
0,1,41,812.163,0.0516865
0,1,42,810.54,0.0434361
0,1,43,807.19,0.0363201
0,1,44,801.853,0.0315589
0,1,45,793.325,0.0288846
0,1,46,779.619,0.0271031
0,1,47,759.056,0.0249633
0,1,48,731.492,0.0217977
0,1,49,698.916,0.0176677
0,2,0,1962.82,0.171733
0,2,1,2121.88,0.207904
0,2,2,2212.16,0.236828
0,2,3,2240.34,0.257279
0,2,4,2220.98,0.270386
0,2,5,2172.16,0.278171
0,2,6,2111.27,0.281617
0,2,7,2050.95,0.279767
0,2,8,1997.06,0.270284
0,2,9,1949.89,0.251658
0,2,10,1907.49,0.224842
0,2,11,1868.04,0.193982
0,2,12,1832.02,0.165603
0,2,13,1799.45,0.14615
0,2,14,1770.04,0.139517
0,2,15,1741.76,0.145998
0,2,16,1711.05,0.161345
0,2,17,1674.17,0.178773
0,2,18,1627.81,0.191084
0,2,19,1570.1,0.193085
0,2,20,1501.23,0.182732
0,2,21,1423.6,0.161546
0,2,22,1341.4,0.133371
0,2,23,1259.47,0.102865
0,2,24,1182.64,0.0741241
0,2,25,1114.95,0.0499377
0,2,26,1059.23,0.0315117
0,2,27,1016.66,0.0187431
0,2,28,986.531,0.0107138
0,2,29,966.392,0.00635889
0,2,30,952.237,0.0044271
0,2,31,940.035,0.00441751
0,2,32,926.289,0.00623703
0,2,33,909.618,0.0101855
0,2,34,890.817,0.0166911
0,2,35,872.264,0.0257175
0,2,36,856.762,0.0362595
0,2,37,846.493,0.0463319
0,2,38,841.703,0.0535139
0,2,39,841.211,0.0559973
0,2,40,842.744,0.0535018
0,2,41,844.213,0.0475008
0,2,42,844.26,0.0404653
0,2,43,842.136,0.0346416
0,2,44,837.18,0.0310831
0,2,45,828.017,0.029446
0,2,46,812.604,0.0285102
0,2,47,789.288,0.027
0,2,48,758.018,0.0242063
0,2,49,720.987,0.020158
0,3,0,1954.32,0.174822
0,3,1,2119.39,0.21166
0,3,2,2218.25,0.2413
0,3,3,2256.77,0.262611
0,3,4,2248.28,0.276867
0,3,5,2209.26,0.286208
