x,y,z,ECM_density,Fib_field
0,0,0,1791.27,0.315429
0,0,1,1945.3,0.367154
0,0,2,2028.19,0.394306
0,0,3,2046.76,0.393099
0,0,4,2017.52,0.366486
0,0,5,1961.57,0.32226
0,0,6,1898.11,0.26971
0,0,7,1838.62,0.216673
0,0,8,1785.12,0.168113
0,0,9,1733.56,0.126417
0,0,10,1680.25,0.0922768
0,0,11,1625.47,0.065701
0,0,12,1575.33,0.0466039
0,0,13,1536.61,0.0349154
0,0,14,1514.31,0.0300033
0,0,15,1508.24,0.0312353
0,0,16,1513.06,0.0374208
0,0,17,1521.06,0.0473528
0,0,18,1524.46,0.0597017
0,0,19,1517.7,0.0730101
0,0,20,1497.72,0.0857875
0,0,21,1464.18,0.0967784
0,0,22,1418.58,0.105099
0,0,23,1364.24,0.110321
0,0,24,1305.37,0.112383
0,0,25,1246.4,0.11131
0,0,26,1190.73,0.107018
0,0,27,1140.07,0.0995566
0,0,28,1094.48,0.0895093
0,0,29,1052.77,0.0783918
0,0,30,1013.57,0.0683993
0,0,31,975.774,0.0619004
0,0,32,939.135,0.0603502
0,0,33,904.477,0.0637025
0,0,34,873.249,0.0702303
0,0,35,846.823,0.0773388
0,0,36,825.583,0.0824799
0,0,37,809.2,0.0840739
0,0,38,796.16,0.0818264
0,0,39,785.626,0.0766988
0,0,40,777.318,0.070096
0,0,41,773.452,0.0638489
0,0,42,777.26,0.0595883
0,0,43,791.284,0.0586058
0,0,44,815.035,0.0614287
0,0,45,843.304,0.0674324
0,0,46,866.491,0.0746782
0,0,47,873.698,0.0803324
0,0,48,856.455,0.0815659
0,0,49,812.335,0.0767719
0,1,0,1909.64,0.365618
0,1,1,2074.25,0.424888
0,1,2,2164.93,0.4557
0,1,3,2189.69,0.453975
0,1,4,2165.6,0.423383
0,1,5,2113.79,0.373006
0,1,6,2053.13,0.313441
0,1,7,1994.76,0.253453
0,1,8,1940.43,0.198446
0,1,9,1886.24,0.150936
0,1,10,1829.09,0.11164
0,1,11,1770.35,0.0806576
0,1,12,1717.46,0.05809
0,1,13,1678.39,0.0441608
0,1,14,1658.52,0.0383374
0,1,15,1657.19,0.040095
0,1,16,1667.75,0.048193
0,1,17,1680.97,0.0613303
0,1,18,1687.8,0.077963
0,1,19,1681.87,0.0962607
0,1,20,1659.81,0.114091
0,1,21,1621.43,0.129372
0,1,22,1568.73,0.140348
0,1,23,1505.9,0.145994
0,1,24,1438.31,0.146151
0,1,25,1371.42,0.141275
0,1,26,1309.23,0.13208
0,1,27,1253.4,0.11951
0,1,28,1203.42,0.104903
0,1,29,1157.37,0.090336
0,1,30,1113.49,0.0782928
0,1,31,1070.66,0.0712349
0,1,32,1028.93,0.0704929
0,1,33,989.459,0.0757196
0,1,34,953.836,0.0847051
0,1,35,923.398,0.0943152
0,1,36,898.378,0.101446
0,1,37,878.447,0.104091
0,1,38,862.194,0.101763
0,1,39,849.071,0.0954812
0,1,40,839.035,0.0869085
0,1,41,834.438,0.0782337
0,1,42,838.387,0.0714263
0,1,43,852.981,0.0680173
0,1,44,877.066,0.0686453
0,1,45,904.679,0.0727031
0,1,46,925.549,0.0782346
0,1,47,928.387,0.0824024
0,1,48,904.703,0.0824175
0,1,49,852.477,0.0767398
0,2,0,1959.4,0.395586
0,2,1,2131.2,0.459395
0,2,2,2229.08,0.492643
0,2,3,2261.43,0.491234
0,2,4,2245.15,0.459348
0,2,5,2200.64,0.406786
0,2,6,2145.79,0.344717
0,2,7,2090.94,0.282159
0,2,8,2037.69,0.224464
0,2,9,1982.63,0.174008
0,2,10,1923.66,0.131476
0,2,11,1863.41,0.0971592
0,2,12,1810.42,0.0715293
0,2,13,1773.44,0.0553136
0,2,14,1757.72,0.048267
0,2,15,1761.81,0.0500764
0,2,16,1777.83,0.0595421
0,2,17,1795.38,0.075334
0,2,18,1804.67,0.09578
0,2,19,1799.05,0.118797
0,2,20,1775.2,0.141686
0,2,21,1733.14,0.161509
0,2,22,1675.28,0.175498
0,2,23,1606.43,0.181818
0,2,24,1532.75,0.180031
0,2,25,1460.52,0.170978
0,2,26,1394.19,0.156268
0,2,27,1335.34,0.137936
0,2,28,1282.89,0.118264
0,2,29,1234.29,0.0999819
0,2,30,1187.36,0.0858316
0,2,31,1141.05,0.0782264
0,2,32,1095.64,0.0782139
0,2,33,1052.62,0.0850462
0,2,34,1013.56,0.0960425
0,2,35,979.727,0.107635
0,2,36,951.291,0.116289
