x,y,z,Type,State,extra
3,23,28,1,7,28489.8|13084|6|2
7,3,25,5,13,30661
17,2,3,1,8,26343.5|29042|-1|0
44,11,3,1,8,18202.5|18800|-1|0
22,15,40,1,7,29388.1|31963|4|3
46,22,5,1,7,21381.6|38825|2|1
6,6,2,5,13,26356.4
6,28,14,1,7,18480.7|13084|2|3
8,24,30,1,8,25618.6|11753|-1|0
49,20,45,3,10,0
20,26,46,1,8,38615.4|17974|-1|0
15,43,41,1,7,40705.6|3843|4|1
0,22,45,2,4,0
9,11,15,1,8,23198.3|3492|-1|0
33,46,3,1,7,27952.3|27343|2|1
30,24,20,1,7,18275.7|23301|6|0
49,21,45,2,4,0
28,28,20,1,7,18758.7|29423|1|2
18,17,1,1,7,22825.8|20546|4|1
24,22,9,1,8,18374.9|29335|-1|0
28,48,21,1,7,24073.5|21422|6|3
44,37,35,1,7,38926.9|37493|1|2
13,31,49,2,5,0
46,19,20,1,8,25833.1|43639|-1|0
36,22,13,1,7,19287.1|40410|4|2
3,0,35,1,8,26938.1|432|-1|0
10,29,24,1,7,19621.9|11877|4|2
31,32,5,1,7,23195.1|31537|5|1
34,3,6,1,8,21065.7|27581|-1|0
18,21,0,1,7,20684.9|3816|3|5
4,42,3,6,16,0
30,39,10,6,16,0
49,33,39,2,4,0
13,16,27,1,7,20236|22377|6|2
23,28,32,1,8,20267.5|11753|-1|0
16,11,16,1,7,19259.2|18975|4|2
39,44,0,1,7,23195.1|31537|6|0
23,29,3,1,8,18374.9|29335|-1|0
1,0,45,6,16,0
26,41,0,1,8,27952.3|27343|-1|0
24,23,23,1,8,18275.7|23301|-1|0
25,2,3,1,8,26343.5|29042|-1|0
31,4,18,1,7,27043.7|14085|6|1
32,37,27,1,7,19663.7|31236|5|1
49,20,46,3,9,0
28,45,48,1,7,34229.1|31726|2|2
16,18,31,1,8,23000.3|20524|-1|0
4,29,17,1,8,29647.1|3219|-1|0
17,32,30,1,7,26960|6795|2|1
49,30,47,2,4,0
22,6,19,1,7,20914.7|7749|6|1
46,36,27,1,7,31604.5|42059|4|1
14,47,39,1,7,38554.3|17764|5|1
24,21,38,1,8,24779.3|36977|-1|0
0,16,49,3,9,0
3,46,13,1,8,28319.5|2545|-1|0
34,11,6,1,7,19982.5|27643|6|6
37,2,45,1,7,40889|20496|6|1
21,20,9,6,16,0
36,20,17,1,8,19052.6|14591|-1|0
48,33,37,6,16,0
5,30,19,1,7,19320.7|2251|6|0
29,34,4,1,8,23195.1|31537|-1|0
25,15,20,1,7,20914.7|7749|1|1
