x,y,z,Type,State,extra
31,26,36,1,7,33759.3|11674|2|1
28,33,11,1,7,34503.5|29938|4|2
1,42,24,6,16,0
25,43,7,6,16,0
14,18,45,1,8,30470.2|16224|-1|0
49,46,18,6,16,0
4,7,21,5,14,39009.8
9,26,4,1,7,25756.2|8241|1|1
9,2,44,6,16,0
49,46,22,6,16,0
19,23,19,1,8,36706.2|42790|-1|0
26,16,20,1,7,19716.3|455800|4|2
34,5,11,1,8,24065|15493|-1|0
20,14,7,1,8,25240|36045|-1|0
1,16,41,8,19,0
8,0,1,1,7,20880.4|27643|5|2
33,48,14,6,16,0
48,24,5,1,8,27790.1|40830|-1|0
46,22,20,1,7,26388.8|41140|1|1
16,13,44,1,8,32508.9|994|-1|0
24,26,30,1,7,33759.3|11674|3|3
8,0,38,8,19,0
14,21,10,1,8,29608.3|15339|-1|0
13,7,48,1,7,40699.6|1031|3|2
11,14,2,1,7,21947.2|36179|6|1
22,1,1,6,16,0
49,49,12,2,4,0
37,32,31,1,8,31697.6|23627|-1|0
39,49,21,2,4,0
2,35,45,1,7,32024.9|16224|5|1
10,48,16,2,4,0
10,2,41,1,8,41205.9|17974|-1|0
19,31,9,1,7,30367.9|40793|5|2
32,49,10,2,5,0
30,13,18,6,16,0
27,46,7,6,16,0
22,38,18,1,7,45068|29423|6|1
9,32,41,1,7,30719.8|13084|3|2
40,13,20,1,7,20458.8|14591|1|3
11,42,38,1,8,43368.9|29786|-1|0
21,24,15,1,8,24038.4|15493|-1|0
28,3,38,1,8,28916.2|16970|-1|0
40,9,8,1,7,25027.1|41140|1|1
20,43,8,1,7,43809.1|42382|2|3
8,38,5,1,8,36896.9|7107|-1|0
42,8,7,1,8,24038.4|15493|-1|0
13,0,9,5,13,47155.9
35,49,14,3,9,0
18,8,5,1,7,21947.2|36179|6|1
33,24,12,1,8,34134|42059|-1|0
11,1,2,1,7,21947.2|36179|3|1
24,26,34,1,8,33651.8|11877|-1|0
7,42,25,1,7,41337.2|27194|3|3
32,29,10,1,7,27852.4|29938|3|2
18,44,14,6,16,0
17,16,3,1,7,24482|981|6|7
29,18,1,6,16,0
32,12,37,8,19,0
44,5,19,1,8,25027.1|41140|-1|0
49,44,27,2,4,0
11,34,25,1,8,35603.6|6959|-1|0
36,32,25,1,7,36706.2|42790|3|2
24,22,29,1,7,20783.8|36394|3|5
36,24,23,1,8,36706.2|42790|-1|0
19,12,29,1,8,30451.8|30629|-1|0
39,8,17,1,8,25027.1|41140|-1|0
33,20,22,1,7,20353.6|18975|4|2
6,1,36,1,7,43106.1|16224|5|1
23,46,13,6,16,0
49,47,8,2,4,0
29,13,23,1,7,21179.5|11746|6|0
24,9,25,1,7,29859.7|900237|4|2
23,7,32,1,7,26747.9|432|6|1
38,12,26,1,7,20353.6|18975|5|4
30,49,28,2,4,0
45,39,6,1,7,44429.1|31537|6|1
13,1,0,1,7,20880.4|27643|5|2
38,7,5,1,7,24038.4|15493|6|0
2,13,29,1,8,26747.9|432|-1|0
22,43,13,1,8,45456|41357|-1|0
33,24,7,6,16,0
2,18,19,1,7,27833.5|3745|3|2
32,35,17,1,8,37219|27343|-1|0
4,17,7,1,7,28319.5|2545|6|0
21,10,36,1,7,22472.3|11746|3|1
15,4,41,1,7,43106.1|16224|5|1
36,15,14,1,7,25240|36045|5|1
9,12,41,1,7,32508.9|994|5|1
7,4,5,1,8,20880.4|27643|-1|0
26,38,21,1,7,38689.7|6959|3|2
7,6,9,6,16,0
11,30,20,1,7,34968.1|31726|5|1
13,35,26,1,7,33032.2|16871|1|1
48,49,34,2,5,0
19,10,35,1,7,22472.3|11746|3|1
48,38,2,1,7,45012.5|20675|6|0
0,26,9,6,16,0
19,9,17,1,8,20327.2|422378|-1|0
42,28,13,6,16,0
19,41,7,1,8,42547.4|36231|-1|0
25,49,23,3,9,0
34,18,9,1,7,21903.7|3816|3|7
1,38,41,8,19,0
26,4,14,1,7,23967.6|25583|2|1
27,48,23,2,4,0
37,5,26,1,7,21065.7|27581|2|1
22,7,19,1,7,29859.7|493168|3|2
4,23,13,1,8,28319.5|2545|-1|0
32,49,33,2,4,0
7,21,1,1,8,29608.3|15339|-1|0
12,1,0,1,7,20880.4|27643|5|2
41,2,6,1,8,25027.1|41140|-1|0
6,45,29,8,19,0
19,36,12,6,16,0
44,27,12,1,8,34134|42059|-1|0
41,12,18,1,7,27457.7|33976|5|1
17,13,8,1,7,19351.1|11746|4|2
24,12,0,1,7,23936|7620|6|1
0,36,5,2,4,0
48,14,9,1,8,26580.7|41856|-1|0
16,3,36,1,8,24567.7|26333|-1|0
1,33,12,1,7,32219.8|15339|1|1
45,40,20,1,8,45738.4|358968|-1|0
49,33,37,1,7,37645.4|404776|2|1
24,33,25,1,8,38856.5|27343|-1|0
33,7,0,1,7,24134.2|15493|4|1
34,39,6,1,8,40215.6|40793|-1|0
36,49,20,3,10,0
40,11,0,1,8,24065|15493|-1|0
5,36,11,1,7,34685.2|13778|2|4
26,44,22,6,16,0
24,36,19,6,16,0
16,42,22,2,4,0
30,40,17,1,7,43986.5|42059|4|3
18,38,13,1,7,38489.4|16871|1|1
44,26,0,1,7,29867.3|35575|0|1
25,49,26,3,9,0
5,0,13,6,16,0
21,49,16,3,9,0
39,17,19,6,16,0
21,32,13,6,16,0
12,33,10,1,7,30333.3|8241|2|1
26,8,10,1,8,24038.4|15493|-1|0
21,43,12,6,16,0
37,12,0,6,16,0
18,17,27,1,8,30451.8|30629|-1|0
16,31,16,1,8,29045.2|2501|-1|0
5,28,21,1,8,21329.2|22377|-1|0
27,13,34,1,8,30451.8|30629|-1|0
2,15,41,8,19,0
17,27,25,1,7,34968.1|31726|5|1
18,32,22,1,7,34376.5|36394|1|1
39,44,1,1,7,45775.1|27194|1|4
22,35,12,1,8,34639.3|16871|-1|0
13,25,11,1,7,31948.4|16871|5|6
15,49,29,3,9,0
49,47,49,3,10,0
28,37,2,1,8,39026.3|17693|-1|0
24,7,35,1,7,28916.2|16970|4|2
0,49,1,3,9,0
17,14,17,1,7,33759.3|11674|3|3
26,49,9,2,5,0
37,13,0,1,8,24038.4|15493|-1|0
47,48,0,2,4,0
34,0,4,6,16,0
27,49,17,2,4,0
45,7,17,1,7,26580.7|41856|4|1
28,49,18,3,10,0
21,14,43,1,7,32508.9|152395|5|1
32,5,45,1,8,36850|133816|-1|0
21,34,25,1,8,37277.2|27343|-1|0
24,1,28,1,8,21195.3|11746|-1|0
36,2,25,1,7,21065.7|27581|4|3
41,19,10,1,7,22024.6|14591|6|0
3,29,42,8,19,0
41,49,6,2,4,0
24,20,23,1,8,36706.2|42790|-1|0
38,31,21,1,8,42576|43639|-1|0
49,37,32,2,4,0
37,30,35,1,8,41238.5|25436|-1|0
5,13,12,1,7,25756.2|8241|1|3
19,34,27,1,7,40564.4|27343|4|2
45,22,6,1,8,29867.3|35575|-1|0
31,44,23,3,9,0
9,1,37,1,7,32508.9|994|5|1
3,4,3,1,7,25940.9|26070|5|2
