x,y,z,ECM_density,Fib_field
0,0,0,1776.28,0.357497
0,0,1,1928.31,0.416255
0,0,2,2010.39,0.446441
0,0,3,2029.45,0.443301
0,0,4,2002.05,0.410248
0,0,5,1949.1,0.356844
0,0,6,1889.46,0.294667
0,0,7,1834.07,0.233381
0,0,8,1784.49,0.178888
0,0,9,1736.35,0.133618
0,0,10,1685.79,0.09789
0,0,11,1633.08,0.0712732
0,0,12,1584.37,0.0534187
0,0,13,1546.48,0.0435413
0,0,14,1524.47,0.0405591
0,0,15,1518.21,0.0432692
0,0,16,1522.44,0.0503691
0,0,17,1529.47,0.0608364
0,0,18,1531.61,0.0736626
0,0,19,1523.39,0.0873292
0,0,20,1501.83,0.0997175
0,0,21,1466.73,0.108598
0,0,22,1419.69,0.112762
0,0,23,1364.12,0.112883
0,0,24,1304.31,0.111525
0,0,25,1244.73,0.111855
0,0,26,1188.88,0.115885
0,0,27,1138.49,0.123297
0,0,28,1093.54,0.131641
0,0,29,1052.67,0.137395
0,0,30,1014.24,0.137752
0,0,31,976.829,0.131799
0,0,32,939.992,0.120653
0,0,33,904.552,0.106932
0,0,34,872.177,0.0937123
0,0,35,844.571,0.0832039
0,0,36,822.446,0.0761867
0,0,37,805.677,0.0718156
0,0,38,792.778,0.0682119
0,0,39,782.78,0.0637399
0,0,40,775.224,0.057653
0,0,41,772.115,0.0509338
0,0,42,776.508,0.0456549
0,0,43,790.807,0.0440364
0,0,44,814.452,0.0473204
0,0,45,842.268,0.0549648
0,0,46,864.802,0.0646403
0,0,47,871.382,0.0729249
0,0,48,853.789,0.076542
0,0,49,809.777,0.0735979
0,1,0,1892.07,0.389488
0,1,1,2054.65,0.452469
0,1,2,2144.63,0.484608
0,1,3,2170.1,0.481332
0,1,4,2148.14,0.446747
0,1,5,2099.68,0.391182
0,1,6,2043.19,0.326679
0,1,7,1989.25,0.262924
0,1,8,1939.15,0.205588
0,1,9,1888.65,0.15693
0,1,10,1834.5,0.117358
0,1,11,1778.07,0.0868453
0,1,12,1726.82,0.0655897
0,1,13,1688.73,0.053349
0,1,14,1669.24,0.0493652
0,1,15,1667.72,0.0526891
0,1,16,1677.58,0.0621135
0,1,17,1689.62,0.0766027
0,1,18,1694.86,0.094875
0,1,19,1687.03,0.114769
0,1,20,1662.92,0.133076
0,1,21,1622.5,0.146295
0,1,22,1567.98,0.15217
0,1,23,1503.73,0.151052
0,1,24,1435.23,0.14605
0,1,25,1367.98,0.141525
0,1,26,1306.01,0.140808
0,1,27,1250.89,0.144526
0,1,28,1201.96,0.150624
0,1,29,1157.06,0.155433
0,1,30,1114.09,0.15575
0,1,31,1071.62,0.150257
0,1,32,1029.52,0.139801
0,1,33,988.988,0.126931
0,1,34,951.873,0.114769
0,1,35,919.906,0.105555
0,1,36,893.71,0.0999534
0,1,37,873.213,0.0967906
0,1,38,857.06,0.0936831
0,1,39,844.573,0.0885129
0,1,40,835.5,0.0802999
0,1,41,831.946,0.0701974
0,1,42,836.795,0.0607855
0,1,43,851.978,0.05493
0,1,44,876.246,0.0544141
0,1,45,903.657,0.0590017
0,1,46,924.075,0.0664214
0,1,47,926.431,0.0731685
0,1,48,902.475,0.0758387
0,1,49,850.369,0.0724042
0,2,0,1940.04,0.394314
0,2,1,2109.8,0.457631
0,2,2,2207.09,0.490476
0,2,3,2240.33,0.488853
0,2,4,2226.39,0.457196
0,2,5,2185.39,0.405616
0,2,6,2134.81,0.345383
0,2,7,2084.48,0.285116
0,2,8,2035.52,0.229575
0,2,9,1984.22,0.180613
0,2,10,1928.38,0.138846
0,2,11,1870.62,0.104967
0,2,12,1819.47,0.0800644
0,2,13,1783.66,0.064797
0,2,14,1768.46,0.0590055
0,2,15,1772.42,0.062194
0,2,16,1787.69,0.0733887
0,2,17,1803.9,0.0915932
0,2,18,1811.32,0.115246
0,2,19,1803.41,0.141508
0,2,20,1777.02,0.166013
0,2,21,1732.44,0.183878
0,2,22,1672.37,0.191635
0,2,23,1601.9,0.189131
0,2,24,1527.35,0.179857
0,2,25,1455.06,0.16932
0,2,26,1389.41,0.162293
0,2,27,1331.8,0.160623
0,2,28,1280.88,0.162998
0,2,29,1233.76,0.165926
0,2,30,1187.91,0.165967
0,2,31,1141.96,0.161377
0,2,32,1096.05,0.152551
0,2,33,1051.74,0.141721
0,2,34,1010.91,0.131802
0,2,35,975.269,0.124926
0,2,36,945.43,0.121608
0,2,37,921.549,0.120395
0,2,38,902.674,0.11848
0,2,39,888.553,0.113272
0,2,40,879.069,0.103479
0,2,41,875.998,0.090249
0,2,42,881.485,0.0764833
0,2,43,896.518,0.0655889
0,2,44,919.118,0.0599303
0,2,45,943.08,0.0597859
0,2,46,958.499,0.0632688
0,2,47,954.881,0.0671578
0,2,48,924.643,0.068214
0,2,49,866.563,0.0643983
0,3,0,1933.14,0.375927
