x,y,z,ECM_density,Fib_field
0,0,0,2077.95,0.212151
0,0,1,2250.87,0.247301
0,0,2,2337.25,0.271671
0,0,3,2347.38,0.285421
0,0,4,2299.69,0.291826
0,0,5,2216.26,0.295332
0,0,6,2117.37,0.299025
0,0,7,2016.27,0.302971
0,0,8,1917.29,0.304255
0,0,9,1818.67,0.298491
0,0,10,1718.41,0.282172
0,0,11,1618,0.25457
0,0,12,1525.01,0.218867
0,0,13,1447.46,0.18052
0,0,14,1391.35,0.146098
0,0,15,1357.48,0.120785
0,0,16,1341.31,0.106639
0,0,17,1336.24,0.1023
0,0,18,1335.51,0.10394
0,0,19,1334.36,0.106828
0,0,20,1329.49,0.107115
0,0,21,1319.2,0.102564
0,0,22,1302.86,0.0933638
0,0,23,1281.4,0.0813564
0,0,24,1257.24,0.0695099
0,0,25,1233.97,0.0612024
0,0,26,1215.18,0.0597359
0,0,27,1203.31,0.0677689
0,0,28,1198.57,0.087195
0,0,29,1199.3,0.118314
0,0,30,1202.64,0.159475
0,0,31,1204.98,0.206512
0,0,32,1202.89,0.252868
0,0,33,1193.73,0.291135
0,0,34,1175.94,0.314829
0,0,35,1149.46,0.321043
0,0,36,1115.4,0.311853
0,0,37,1076.21,0.29318
0,0,38,1034.92,0.272161
0,0,39,996.138,0.254095
0,0,40,964.141,0.240561
0,0,41,944.882,0.230545
0,0,42,943.748,0.22235
0,0,43,963.181,0.215044
0,0,44,1000.21,0.208744
0,0,45,1044.85,0.203384
0,0,46,1081.35,0.197515
0,0,47,1092.57,0.188304
0,0,48,1065.31,0.172933
0,0,49,995.07,0.150108
0,1,0,2240.77,0.239169
0,1,1,2424.16,0.281344
0,1,2,2517.97,0.311913
0,1,3,2534.16,0.330433
0,1,4,2491.38,0.340021
0,1,5,2410.99,0.345371
0,1,6,2312.29,0.349986
0,1,7,2208.02,0.354193
0,1,8,2102.78,0.35497
0,1,9,1995.67,0.347547
0,1,10,1885.91,0.328052
0,1,11,1776.22,0.295739
0,1,12,1675.39,0.254297
0,1,13,1592.38,0.210016
0,1,14,1533.54,0.17033
0,1,15,1499.49,0.140998
0,1,16,1485.01,0.124233
0,1,17,1482.56,0.118447
0,1,18,1484.52,0.119434
0,1,19,1485.42,0.122102
0,1,20,1481.52,0.122393
0,1,21,1470.92,0.117888
0,1,22,1453.09,0.10864
0,1,23,1429.46,0.0963493
0,1,24,1403.18,0.0839677
0,1,25,1378.56,0.0750527
0,1,26,1359.5,0.0733696
0,1,27,1348.16,0.082189
0,1,28,1343.98,0.103988
0,1,29,1344.42,0.139316
0,1,30,1346.08,0.18629
0,1,31,1345.4,0.24001
0,1,32,1339.43,0.29292
0,1,33,1326.18,0.336754
0,1,34,1304.59,0.364516
0,1,35,1274.7,0.373302
0,1,36,1237.35,0.365495
0,1,37,1194.64,0.347366
0,1,38,1149.33,0.326139
0,1,39,1106.19,0.306852
0,1,40,1069.95,0.290704
0,1,41,1047.09,0.276478
0,1,42,1043.19,0.262694
0,1,43,1060.4,0.249078
0,1,44,1094.98,0.236612
0,1,45,1136.04,0.225902
0,1,46,1167.04,0.215787
0,1,47,1170.47,0.203288
0,1,48,1133.22,0.185221
0,1,49,1051.27,0.15993
0,2,0,2319.8,0.249758
0,2,1,2510.64,0.296897
0,2,2,2611.56,0.332522
0,2,3,2635.14,0.355358
0,2,4,2599.72,0.367893
0,2,5,2525.44,0.374618
0,2,6,2430.17,0.379269
0,2,7,2325.86,0.382623
0,2,8,2217.4,0.382048
0,2,9,2105.2,0.372966
0,2,10,1990.08,0.351553
0,2,11,1876.17,0.317092
0,2,12,1773.03,0.273426
0,2,13,1689.9,0.227092
0,2,14,1632.68,0.185726
0,2,15,1601.43,0.15516
0,2,16,1590.26,0.137576
0,2,17,1591.1,0.131293
0,2,18,1595.98,0.132093
0,2,19,1599.15,0.134935
0,2,20,1596.68,0.13585
0,2,21,1586.53,0.132336
0,2,22,1568.22,0.124164
0,2,23,1543.5,0.11262
0,2,24,1516.1,0.100337
0,2,25,1490.88,0.0908069
0,2,26,1471.92,0.0880988
0,2,27,1460.98,0.0960199
0,2,28,1456.63,0.117584
0,2,29,1455.51,0.153604
0,2,30,1453.76,0.202091
0,2,31,1448.04,0.257763
0,2,32,1436.21,0.31272
0,2,33,1417.32,0.358665
0,2,34,1391.14,0.388888
0,2,35,1358.11,0.400869
0,2,36,1318.8,0.397006
0,2,37,1274.78,0.383037
0,2,38,1228.23,0.365139
0,2,39,1183.62,0.347161
0,2,40,1145.71,0.329556
0,2,41,1120.88,0.311049
0,2,42,1114.42,0.290818
0,2,43,1127.84,0.269712
0,2,44,1156.87,0.249913
